epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,4.393038591605955,0.912452168863096,3.3132721497363478,0.3346285494671999,2.280281764799051,0.37491957919616903,3.3801937199667136,1.8084568746006393,2.407215789964578,2.5062576304227515,0.6633416458852868,0.5341365461847389,0.875,0.001
2,2.462297299480181,0.6698147808766429,1.669644678378041,0.2456756409287774,1.690182661431819,0.29368271628480075,2.5068387972376738,1.8084568736366826,2.2601878610904005,2.3699338448979463,0.6600496277915633,0.5298804780876494,0.875,0.001
3,2.210076937456979,0.5942876361451059,1.5033063197714298,0.22496598039193938,1.5611109723941978,0.26736744212092095,2.2890823073785582,1.8084568733153639,2.1790933120604152,2.273712629899182,0.6536585365853659,0.5193798449612403,0.881578947368421,0.001
4,2.023224524731906,0.56025916868143,1.3591838924068647,0.20756299376005755,1.4518794361150489,0.24555208536010548,2.1349146391824894,1.8084568733153639,2.0629074779160903,2.1910845237279517,0.6445497630331753,0.5037037037037037,0.8947368421052632,0.001
5,1.8465541286288567,0.5045390535557688,1.2370931983315399,0.20984380489411059,1.3683687548110428,0.2489961323873052,1.9974058805450274,1.8084568733153639,2.1453254415661176,2.0331499795065415,0.6273584905660378,0.4889705882352941,0.875,0.001
6,1.697598803718135,0.46847317241272834,1.138716276765191,0.18081870381883533,1.2423300309322594,0.21438650425392983,1.8179964530821437,1.8084568736366826,2.2287642364553366,2.3520106292477836,0.6085011185682327,0.4610169491525424,0.8947368421052632,0.001
7,1.5851452871152976,0.4288386182001016,1.067088918223214,0.17843548383192231,1.205361317431509,0.21074721554540238,1.739573529788426,1.8084568736366826,2.219868105376827,2.034990397425032,0.671875,0.5560344827586207,0.8486842105263158,0.001
8,1.4938182997896343,0.4000931687432158,1.0105737754598139,0.1663027184028831,1.1386211607655425,0.1935956765699258,1.6355121691593262,1.8084568739580016,2.305572670425045,2.2168743121977443,0.6308068459657701,0.5019455252918288,0.8486842105263158,0.001
9,1.4228730397725684,0.36840299559089373,0.9783466922626342,0.15224668915782655,1.085701349931907,0.1777992322840138,1.5430039642956057,1.8084568739580016,2.2220550566670707,2.217907581046585,0.5968109339407744,0.4564459930313589,0.8618421052631579,0.0005
10,1.2344123324293974,0.31917023441862225,0.8454876786293688,0.13950883085033644,0.9582190648564752,0.16376207098164006,1.3592703326371802,1.8084568746006393,2.353686456089071,2.27304314346005,0.6215538847117794,0.5020242914979757,0.8157894736842105,0.0005
11,1.1513143212326131,0.2979632148524179,0.7848410442511669,0.13702012449904594,0.9197406534236076,0.16135514417105928,1.2983814384738068,1.8084568739580016,2.460375915640448,2.250680911894436,0.6256410256410255,0.5126050420168067,0.8026315789473685,0.0005
12,1.108881370719231,0.26450474917727984,0.777067918661791,0.13461740962618765,0.8988977558207962,0.15630846099069498,1.241556747261726,1.8084568739580016,2.2926325483142205,2.212538134376958,0.6464646464646464,0.5245901639344263,0.8421052631578947,0.0005
13,1.05895182996426,0.25014687767327637,0.7465610550741623,0.12448778234402125,0.8536479829777925,0.14653441611165308,1.1770620744504696,1.8084568733153639,2.448809509328755,2.3279699225310044,0.628140703517588,0.508130081300813,0.8223684210526315,0.0005
14,1.0079914731478112,0.22963605841215087,0.7205268000014066,0.11565721840309004,0.833506757679654,0.13748749407796526,1.1318865789557404,1.8084568733153639,2.383150988190643,2.1838613391886503,0.65625,0.5431034482758621,0.8289473684210527,0.00025
15,0.9530489820675708,0.22543966003023388,0.6689847839489137,0.11724906818404031,0.7782149314880371,0.1384558428651239,1.0728825110630849,1.8084568746006393,2.457293730861736,2.3335718588045022,0.6313131313131313,0.5122950819672131,0.8223684210526315,0.00025
16,0.9397607604769683,0.20877284952251096,0.6711185812307496,0.11973867288255949,0.782694943831616,0.13780496118846286,1.0603702855560015,1.8084568746006393,2.4551481365193575,2.264301508906074,0.6510416666666667,0.5387931034482759,0.8223684210526315,0.00025
17,0.9058184893626087,0.19282199558864707,0.6566591331900934,0.11267472929107854,0.7716257143213421,0.12925954866963577,1.0290774961687483,1.8084568736366826,2.5331531200768813,2.2705491032561844,0.6666666666666666,0.5734597156398105,0.7960526315789473,0.00025
18,0.8818953393925875,0.1917268501298447,0.6343129220998512,0.11171113780004316,0.74419203922755,0.1283782073911631,1.0001079991178692,1.8084568733153639,2.4778342876794204,2.2855829916231714,0.6424870466321243,0.5299145299145299,0.8157894736842105,0.00025
19,0.876300458959492,0.18550022697512994,0.6360783935235839,0.10944368324752124,0.7389587382421982,0.12816301857766438,0.988540480079034,1.8084568736366826,2.5560562295733757,2.3070340902014883,0.656084656084656,0.5486725663716814,0.8157894736842105,0.000125
20,0.8342637099988377,0.1780032435999405,0.6055642260374084,0.10139246824174879,0.7121337356593088,0.11577733610116568,0.9480256467174005,1.8084568739580016,2.528802167373205,2.3290952453716103,0.6387434554973822,0.5304347826086957,0.8026315789473685,0.000125
21,0.8297941379470003,0.17309746202432885,0.6042724288698798,0.1048484940654184,0.7201175872849004,0.11931371311293136,0.9528719117699286,1.8084568739580016,2.564778960297371,2.3489594915806444,0.6541554959785524,0.5520361990950227,0.8026315789473685,0.000125
