epoch,train_loss,val_loss
1,4.352479407192573,4.561505898185398
2,3.5031382841620866,3.3842891233240664
3,2.9268316544558903,2.8668276886694986
4,2.678073347193691,2.669918781212667
5,2.567451251384261,2.630952178253958
6,2.5115399703821906,2.5643618059723745
7,2.4363238554723816,2.5155467110660235
8,2.396152995015974,2.5398841318876846
9,2.369564835827218,2.555537385902857
10,2.3114984553177162,2.5770391277644946
11,2.2823880843311692,2.5020873998935986
12,2.2280856457494758,2.587840692799082
13,2.223404844492514,2.626627158741706
14,2.190616601376382,2.632590898883201
15,2.1543420298166214,2.6184207365918066
16,2.1066170115110787,2.7590642173299678
17,2.053870041381796,2.675992881827675
18,2.013577743360384,2.6453508529738476
19,1.9472788844804587,2.753177049131733
20,1.9058550567380896,2.8800593873728877
21,1.818271864357332,2.8624774834855273
22,1.725277769788484,2.992932007717992
23,1.6347982907644267,3.1011829489304614
24,1.5326116293958174,3.451659613447227
25,1.443869902510836,3.3666473603531304
26,1.3420490317628735,3.574240219922876
27,1.2739720553967517,3.8348358120371704
28,1.2161873780500891,4.112189856442538
29,1.1392206450548183,4.375149579858592
30,1.0796179948016895,4.5391205054498
31,1.0008908528696887,5.0587941742697256
32,0.9780593540793243,4.888377781442031
33,0.9238261140452069,5.656307045178922
34,0.8682157908994091,6.235222529988044
35,0.847112061493914,5.862487830663387
36,0.8164344589370526,6.104904231346643
37,0.7857660391932381,5.556149222634056
38,0.7413240864685021,6.720960835694324
39,0.7103770787620185,6.471700006794081
40,0.6809153761668799,6.84233070079517
41,0.633128678043574,7.704529796193239
