epoch,train_loss,train_fly_loss,train_movement_class_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,epoch_fly_threshold,epoch_mean_error_km,epoch_migration50_error_mean_km,epoch_stationary_error_mean_km,epoch_gated_mean_error_km,balanced_checkpoint_accepted,balanced_checkpoint_score,balanced_checkpoint_reason,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,3.7716372732846244,0.8678849585294081,0.8735585924428749,2.514882363399084,0.3409606348472143,2.0291667080953757,0.37355805182392704,3.3022203297627906,1.3701987873833135,2.3530623977075047,2.091377318708723,0.7662553289160133,14.125654364130705,99.24252868950197,5.486877327397065,13.122604374313127,False,inf,mean_error_too_high,0.6381909547738692,0.516260162601626,0.8355263157894737,0.001
2,2.7107592907877303,0.6936525766740269,0.6832261607653368,1.7041985468080423,0.2842032545499725,1.530461774682099,0.3185623497815145,2.5542020919830652,1.3701987870619947,2.2361493881821954,2.1799681533700372,0.8227760484628379,14.709526501376333,88.82684620508404,6.908309162844175,13.171618714928671,False,inf,mean_error_too_high,0.6094808126410836,0.4639175257731959,0.8881578947368421,0.001
3,2.5370344845753796,0.6464570802498378,0.6725990734492351,1.5885482676266982,0.2677587207075399,1.4399781773353844,0.30077332694013165,2.4049716734821907,1.3701987873833135,2.1781018037359026,2.048015596410335,0.8327811399754137,14.288582461938123,89.57123407333312,6.3925806783583745,13.079397467855582,False,inf,mean_error_too_high,0.6190476190476191,0.48507462686567165,0.8552631578947368,0.001
4,2.449583619752663,0.6313277990670217,0.6576656067789083,1.5239317953747238,0.25981527526744935,1.3899728429285343,0.2908215972612489,2.331127836376509,1.3701987877046322,2.1460464354152626,1.9413822571222352,0.6971694011706859,13.769537945018682,91.70022830226071,5.744268464588833,13.043823129008915,False,inf,mean_error_too_high,0.7049180327868853,0.602803738317757,0.8486842105263158,0.001
5,2.372631807211596,0.5984842860795095,0.6538015014399094,1.4799354649939627,0.2615232961679083,1.341351009282783,0.292841618032147,2.2497064797383435,1.3701987873833135,2.1404855039241824,1.9000599210795688,0.8153586865402759,13.31419650815101,92.33109597716228,5.228952157701308,12.611900219719711,True,12.611900219719711,accepted,0.6737400530503977,0.5644444444444444,0.8355263157894737,0.001
6,2.296734096547664,0.5857793142532082,0.6454223687597362,1.4285977074720788,0.24200292979931895,1.3185350657152037,0.2721749544143677,2.2017574528799546,1.3701987870619947,2.155159071128002,1.946106268067887,0.7647221102379262,13.698020032773341,89.2448313563997,5.799021970050756,12.91392974345343,False,inf,mean_error_too_high,0.6564885496183206,0.5352697095435685,0.8486842105263158,0.001
7,2.222545703466369,0.5555065084660471,0.6372531509463678,1.3849484078646348,0.24555500377863243,1.2761399162747469,0.27515633295809805,2.128537885262317,1.3701987877046322,2.1088089698729813,1.8989685140851373,0.7914871356566436,13.666760601403038,95.52602771375065,5.35879902595449,12.728844083188534,False,inf,mean_error_too_high,0.6633663366336633,0.5317460317460317,0.881578947368421,0.001
8,2.151531245187929,0.5433300798633349,0.6340915788858728,1.3318359135296145,0.23568469430558445,1.2400895022960365,0.26103810560349827,2.072461544021442,1.3701987873833135,2.1111244307052734,1.9726439055728142,0.8465168958902362,14.014583837114287,90.48195683149541,6.099901629461764,12.896049564895337,False,inf,mean_error_too_high,0.6513994910941476,0.5311203319502075,0.8421052631578947,0.001
9,2.0645907352555475,0.521323718953968,0.6172807203791534,1.272833922159961,0.23222583853652215,1.2027961181180495,0.2578048829762441,2.0073424294952433,1.3701987870619947,2.216534542587568,1.9298356768255929,0.7514822008553893,13.471439984492958,95.95159712041587,5.121282750742164,12.816408502478936,True,12.816408502478936,accepted,0.6718346253229974,0.5531914893617021,0.8552631578947368,0.001
10,1.9928470805006206,0.5014380284075467,0.6143444119438007,1.2348029915534582,0.2060399299683275,1.151516064961323,0.2296954450420935,1.921387879996287,1.3701987873833135,2.2255632035494495,2.1293844463368954,0.8622035553344175,14.37865676160113,89.3167970109315,6.648453811197186,12.740733848705817,False,inf,mean_error_too_high,0.6121495327102804,0.4746376811594203,0.8618421052631579,0.001
11,1.86568688928599,0.461925276688167,0.5886030475084351,1.158206554917955,0.19680855690308338,1.0911392564722149,0.21862860923668123,1.8095296007603647,1.3701987877046322,2.308723783235987,2.0469948133689697,0.7413516576634719,13.850165429590342,94.66321474753236,5.642548092895047,12.924930060926847,False,inf,mean_error_too_high,0.6365914786967417,0.5141700404858299,0.8355263157894737,0.001
12,1.756949118526798,0.43681882189290544,0.5848658671276268,1.076754553138085,0.1943185762113156,1.0200512168221074,0.21575372818746977,1.71096335524176,1.3701987877046322,2.2553758974666542,2.099765504466877,0.8947035014629364,15.398380063158495,92.95638811703546,7.086735917772228,14.332084679199797,False,inf,mean_error_too_high,0.6277372262773723,0.4980694980694981,0.8486842105263158,0.0005
13,1.5430353524871272,0.36593608983925413,0.5509106842976697,0.9501817331641832,0.17837974292570047,0.9224299004457067,0.1963138451393081,1.5242505794908159,1.3701987877046322,2.4543576330508827,2.158129011524334,0.8252509023960738,13.867190982675602,97.93925029176738,5.390051825683053,12.935586821976086,False,inf,mean_error_too_high,0.6739130434782609,0.5740740740740741,0.8157894736842105,0.0005
14,1.4456344288635767,0.33370431289679275,0.5386824083296116,0.8928705895686085,0.16877785753810182,0.8656777435878538,0.18480304807344217,1.4264541731047824,1.3701987870619947,2.3750810507494164,2.1175280774057392,0.8269366722149425,13.402736454850896,91.58770724498432,5.407333625472631,12.651143688683666,True,12.651143688683666,accepted,0.6994535519125683,0.5981308411214953,0.8421052631578947,0.0005
15,1.3626149272661645,0.3060381384390705,0.5250508259088202,0.8425953593858169,0.1654374508684215,0.8245605304234754,0.18125555778770755,1.3524891385492288,1.3701987870619947,2.5080501030718865,2.2715740338811337,0.8018219315158694,14.431142296713443,93.56569798309611,6.29043957403205,13.614392460572283,False,inf,mean_error_too_high,0.6701846965699209,0.5594713656387665,0.8355263157894737,0.0005
16,1.2667207023846814,0.276529576900513,0.5169678702348005,0.7785429795475983,0.16481235607293737,0.7702050988243596,0.17945381171619795,1.2657035431771908,1.3701987873833135,2.6255448346510732,2.3938288116712134,0.7374516167880211,14.281135723130795,93.94343136552614,6.1753956272675,13.258573822115371,False,inf,mean_error_too_high,0.6363636363636364,0.5163934426229508,0.8289473684210527,0.0005
17,1.2316154331531164,0.261514450742228,0.5076619841339132,0.766199742687359,0.15397147802169112,0.7562300684959741,0.16839165077858537,1.228855840279407,1.3701987877046322,2.895038946619574,2.4870363290740474,0.6034040512576394,14.203327159137748,101.30407041375898,5.33157544661624,13.509850254936346,False,inf,mean_error_too_high,0.6868131868131868,0.589622641509434,0.8223684210526315,0.00025
18,1.1184230133529622,0.23236825881460607,0.48948242922998825,0.6918536262370827,0.14366104793195134,0.6858086722559043,0.15697207472555721,1.119033566061056,1.3701987877046322,2.7421376351718956,2.414235426730544,0.7387851161439266,13.70556890850536,93.81933006954029,5.456390948473204,13.056253528152615,False,inf,mean_error_too_high,0.6853932584269663,0.5980392156862745,0.8026315789473685,0.00025
19,1.0549553803035192,0.2057656562231943,0.4801321781549171,0.6607641017019267,0.1367851444532608,0.6610744957011344,0.15029778042331218,1.0620220793546693,1.3701987870619947,2.7757128448177864,2.4793153432501613,0.5992318727860039,13.909460976974025,94.56949501791075,5.605567692878249,13.147332456661525,False,inf,mean_error_too_high,0.6949152542372882,0.6089108910891089,0.8092105263157895,0.00025
