epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,test_loss,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,2.852460176796926,0.8856098581195841,1.7821509047659903,0.36939887369096763,1.8566835363598846,0.6839378238341969,0.5641025641025641,0.868421052631579,0.001
2,2.075850373008502,0.6548237345931986,1.2815322503246709,0.27898879465709797,1.8409624446755792,0.661764705882353,0.52734375,0.8881578947368421,0.001
3,1.905201984865646,0.5870453188361505,1.1920417222693924,0.2522298846685019,1.8922904431016618,0.6333333333333334,0.4962686567164179,0.875,0.001
4,1.7733524591132315,0.5538651244338311,1.1093375400070231,0.2202995854889286,1.775617945869014,0.6232558139534884,0.48201438848920863,0.881578947368421,0.001
5,1.6664849269100919,0.4978913076804333,1.0574449678315627,0.2222972986993764,1.8059997430066215,0.6153846153846155,0.47653429602888087,0.868421052631579,0.001
6,1.5755415926725074,0.4695982375556247,1.0101781720421064,0.19153034341624484,1.8654618134717094,0.5919282511210762,0.4489795918367347,0.868421052631579,0.001
7,1.4788890241612642,0.4299743442201229,0.9580648339019632,0.18169968396505576,1.888266744639353,0.635,0.5120967741935484,0.8355263157894737,0.001
8,1.3935247829982214,0.4056527179206478,0.9041231305130087,0.16749787844737585,1.983831819498314,0.6117647058823529,0.47619047619047616,0.8552631578947368,0.001
9,1.3196953461176624,0.37226121709995835,0.8697713443211147,0.15532556642097925,1.9170278519633002,0.582392776523702,0.44329896907216493,0.8486842105263158,0.0005
10,1.1708251273214334,0.3197724942891103,0.7808036547144147,0.14049795382427718,2.049663902935635,0.6161369193154034,0.490272373540856,0.8289473684210527,0.0005
11,1.109761600224477,0.30070625691401026,0.7410231100902404,0.1360644658379799,2.1219386437511187,0.6268656716417911,0.504,0.8289473684210527,0.0005
12,1.0768714924706924,0.279909725137798,0.7274291965196718,0.13906515453944632,2.064425404181056,0.6066350710900474,0.4740740740740741,0.8421052631578947,0.0005
13,1.020332551388085,0.25401834189650824,0.7012777477904472,0.13007291810049842,2.1859084345259756,0.628992628992629,0.5019607843137255,0.8421052631578947,0.0005
14,0.9774572793042885,0.23982083383756828,0.6781152159055931,0.11904247880303313,2.1012874305087603,0.6426735218508998,0.5274261603375527,0.8223684210526315,0.00025
15,0.9210766084753278,0.23323247957261747,0.6262627471328746,0.12316275454274406,2.1919202071958477,0.6268656716417911,0.504,0.8289473684210527,0.00025
16,0.8945403526414115,0.2129811379867744,0.6226373046556252,0.11784381337082289,2.1971558779076426,0.6334164588528679,0.5100401606425703,0.8355263157894737,0.00025
17,0.8700405343202247,0.201006298136679,0.6130603465108537,0.11194777170904081,2.2253205403484744,0.6506666666666667,0.547085201793722,0.8026315789473685,0.00025
18,0.8378114477000789,0.1936286112690229,0.5909118366369983,0.1065419979011916,2.224299888405196,0.6441558441558441,0.5321888412017167,0.8157894736842105,0.00025
19,0.8485157473710669,0.19248235362237998,0.6006895078803008,0.11068777707869794,2.2547318318462115,0.6507936507936508,0.5442477876106194,0.8092105263157895,0.000125
20,0.7896274959623332,0.17608802452321964,0.5622573517403513,0.10256423642532524,2.2688371151926705,0.6387434554973822,0.5304347826086957,0.8026315789473685,0.000125
21,0.7906496473399777,0.16747704798963192,0.567492283900793,0.11136062326778298,2.3027465677646934,0.6487935656836461,0.5475113122171946,0.7960526315789473,0.000125
22,0.7867452319098933,0.16919485304876158,0.5683927216298497,0.09831531329778327,2.282435038019062,0.6559139784946236,0.5545454545454546,0.8026315789473685,0.000125
23,0.7843721253531319,0.17674607102761694,0.5553323432120352,0.10458742112242629,2.258042694102079,0.6486486486486487,0.5504587155963303,0.7894736842105263,0.000125
24,0.7795374110702555,0.1655878887745248,0.5630130133217557,0.10187300204266757,2.3130271852498425,0.652054794520548,0.5586854460093896,0.7828947368421053,6.25e-05
