const_velocity_final_rollout_error_km,const_velocity_mean_rollout_error_km,direct_final_rollout_error_km,direct_mean_rollout_error_km,direct_model,lat_max,lat_min,lon_max,lon_min,lstm_final_rollout_error_km,lstm_fly_threshold,lstm_mean_rollout_error_km,lstm_model,lstm_rollout_threshold,observed_days,observed_displacement_km,path_copy_index,path_id,path_year,persistence_final_rollout_error_km,persistence_mean_rollout_error_km,records,rollout_steps,setup,source_bird_id,transformer_final_rollout_error_km,transformer_fly_threshold,transformer_mean_rollout_error_km,transformer_model,transformer_rollout_threshold
4158.38577213014,2028.7606914337473,653.8579610070872,343.3728519926378,direct_transformer_2l_k7,47.92222675,41.64705355,8.6020267,0.9430285,140.27432088678145,0.709341302216053,140.33856951557974,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.609341,30,739.2551885667646,1,Louis_DER_AU050_eobs_3264__2021__southbound_01,2021,190.8107325405351,190.42559032833765,78,48,setup_30km,Louis / DER AU050 (eobs 3264),62.31565736143363,0.8116737335734069,66.92296819426987,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.711674
34.93579984515639,14.901009908074183,404.246607762601,233.59224192746206,direct_transformer_2l_k7,47.9113033,41.53766505,8.5728078,0.6143338,29.46117966866473,0.709341302216053,12.527351722307857,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.609341,30,918.0872223253929,1,Louis_DER_AU050_eobs_3264__2022__southbound_01,2022,29.46117966866473,12.527351722307857,61,31,setup_30km,Louis / DER AU050 (eobs 3264),29.46117966866473,0.8116737335734069,12.527351722307857,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.711674
270.31335295527924,279.05292446837984,52.43608164106912,106.75519151076774,direct_transformer_2l_k7,47.93253095,41.585689900000006,8.5819782,0.6089633,556.8499706248551,0.709341302216053,344.4522768384693,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.609341,46,51.55545235761921,1,Louis_DER_AU050_eobs_3264__2023__southbound_01,2023,891.2436996715168,617.0258474194706,59,13,setup_30km,Louis / DER AU050 (eobs 3264),656.5081195216418,0.8116737335734069,484.4865260956931,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.711674
1422.6460928288786,523.6755437586186,80.48775007460596,171.16960933151307,direct_transformer_2l_k7,47.8112431,34.2576062,8.89145865,-6.580606,921.9271404396202,0.709341302216053,702.613257885236,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.609341,83,55.614786674948434,1,Mirabell_plus_DER_AN910_eobs_3907__2019__southbound_01,2019,1925.77232282804,1496.1088755700018,139,56,setup_30km,Mirabell + / DER AN910 (eobs 3907),910.4988223566515,0.8116737335734069,733.5505026217072,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.711674
2258.3434942690683,910.0666937573632,356.03233972382367,277.0486678929925,direct_transformer_2l_k7,47.8120999,38.5332653,8.8864307,-4.36811535,633.4697901842821,0.709341302216053,663.8227448701684,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.609341,76,213.05029991147262,1,Mirabell_plus_DER_AN910_eobs_3907__2020__southbound_01,2020,1273.057687668923,1051.8196461660764,92,16,setup_30km,Mirabell + / DER AN910 (eobs 3907),554.070107303232,0.8116737335734069,624.6827811048868,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.711674
2170.410561035294,894.7647935277904,797.8875926112079,508.0780353755295,direct_transformer_2l_k7,49.89955475,41.5241537,8.538199500000001,0.43048175,194.80730683723957,0.709341302216053,396.8518655893718,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.609341,38,121.1423927728407,1,Sara_plus_DER_AU017_eobs_3941__2019__southbound_01,2019,1009.5723332824965,926.1513503537541,80,42,setup_30km,Sara + / DER AU017 (eobs 3941),66.98995936246307,0.8116737335734069,346.0638943496168,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.711674
4150.553387658273,1744.169288406533,1205.5977860797718,777.5703589494302,direct_transformer_2l_k7,47.8074046,41.53495435000001,8.88580825,0.4972057,217.2705136783589,0.709341302216053,284.92944182433314,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.609341,65,63.08789080416817,1,Sierit_DER_AN858_eobs2561__2020__southbound_01,2020,897.6793414475592,877.8363891002459,139,74,setup_30km,Sierit  / DER AN858 (eobs2561),208.65529329403776,0.8116737335734069,296.2438247280608,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.711674
1886.0217865002203,779.0468764283528,805.17031591066,524.9273720295927,direct_transformer_2l_k7,47.8109808,41.53828245,8.8902253,0.5537554,289.9045676241634,0.709341302216053,299.06505405173897,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.609341,31,112.41877922382425,1,Sierit_DER_AN858_eobs2561__2021__southbound_01,2021,844.0610264501253,752.8186210474078,66,35,setup_30km,Sierit  / DER AN858 (eobs2561),115.18984557571704,0.8116737335734069,193.59743389621894,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.711674
715.1709469005762,357.96270973097455,2392.981996895349,1689.8990449087157,direct_transformer_2l_k7,47.7542203,41.5365587,9.06452145,0.0522777,6.6040034150822695,0.709341302216053,5.505491079667578,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.609341,30,955.5466267824416,1,Zozu_plus_DER_AL581_eobs2541__2019__southbound_01,2019,6.6040034150822695,5.505491079667578,145,115,setup_30km,Zozu + / DER AL581 (eobs2541),83.51392686156349,0.8116737335734069,88.79304791481044,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.711674
3058.6654226807264,1221.3313547327823,1729.0181628979483,1177.8289861401372,direct_transformer_2l_k7,47.8050238,41.5266963,9.0594015,0.4314196,212.6343037350385,0.709341302216053,186.49312379738913,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.609341,83,70.1236088413661,1,Zozu_plus_DER_AL581_eobs2541__2020__southbound_01,2020,901.4103861683019,774.5059033413545,136,53,setup_30km,Zozu + / DER AL581 (eobs2541),164.4653943492237,0.8116737335734069,202.333753300112,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.711674
14424.17723858551,6549.373788543222,1761.3716471602959,1160.2591358832174,direct_transformer_2l_k7,48.2204565,38.9345508,7.8322641,-5.755673,612.2343704213104,0.5493376730196178,600.3943598379885,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,65,139.79296078423565,1,Angela_DER_AY470_eobs_4001__2019__southbound_01,2019,1353.981894397694,1213.4503903849188,185,120,setup_10km,Angela / DER AY470 (eobs 4001),451.4571964571195,0.695812690705061,448.4812561910649,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
3163.500578504747,1315.6575135464705,87.48994595905663,69.26672938924148,direct_transformer_2l_k7,48.1524172,36.284087,7.795102,-6.0298849,1100.473355461753,0.5493376730196178,972.1867080617986,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,62,160.1834623140796,1,Angela_DER_AY470_eobs_4001__2020__southbound_01,2020,1570.58449784494,1305.780991274527,93,31,setup_10km,Angela / DER AY470 (eobs 4001),847.5672352656942,0.695812690705061,823.2187505182657,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
545.7114109333396,358.09940180587813,155.45262773934044,130.12648661775464,direct_transformer_2l_k7,48.1519085,36.5685474,7.833475,-6.1475794,1382.3709158570268,0.5493376730196178,763.7428417662856,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,61,93.2700142791398,1,Angela_DER_AY470_eobs_4001__2022__southbound_01,2022,1623.3214561824398,929.6814389081828,73,12,setup_10km,Angela / DER AY470 (eobs 4001),1345.4046416782942,0.695812690705061,790.435391408267,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
1002.3008659702691,560.6692514022064,328.7026509577028,302.34864682884466,direct_transformer_2l_k7,48.186889,36.573646,7.7548651,-6.1272018,1010.4482979451984,0.5493376730196178,564.0995347913879,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,30,751.7825525926037,1,Angela_DER_AY470_eobs_4001__2023__southbound_01,2023,1010.4482979451984,564.0995347913879,66,36,setup_10km,Angela / DER AY470 (eobs 4001),625.8723839945956,0.695812690705061,390.76700886244527,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
6929.809173723523,3109.9018102269038,833.1028445704784,621.1890192162431,direct_transformer_2l_k7,47.6932465,37.153416,7.6448794,-6.3756002,1029.1685779827394,0.5493376730196178,817.6118421983507,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,52,117.55992244280759,1,Ed_plus_AAL16_e-obs_7210__2021__southbound_01,2021,1502.204974242499,1250.3476848495588,117,65,setup_10km,"Ed + (AAL16, e-obs 7210)",782.9987571946622,0.695812690705061,622.8152624741529,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
