epoch,train_loss,val_loss
1,4.778216841469171,4.534192303356978
2,3.392294906863666,2.8200429470159696
3,2.705140226901571,2.582469442444585
4,2.5578217339092966,2.4286663982429544
5,2.491065016394272,2.3881202728368924
6,2.4585063846542368,2.3441569037300822
7,2.4275063476386327,2.3314256962719235
8,2.3971043155127263,2.4674801072623347
9,2.41553137618552,2.2899531932958537
10,2.369675058913036,2.369093014200597
11,2.3454538306203765,2.351340547034277
12,2.3602216993500593,2.38604023376744
13,2.3307451605986658,2.297617313324438
14,2.3139881700679164,2.339535652377254
15,2.309397449512646,2.3110027337921952
16,2.2803498895472814,2.327786035359955
17,2.268804570547473,2.3887052419146957
18,2.268836117332459,2.3665114734598305
19,2.237406726323415,2.4367825760280093
20,2.229183863095005,2.4073884748038155
21,2.2053201169215364,2.4521435581901216
22,2.1562551547924365,2.3965617175097296
23,2.125262417678355,2.4203630313405835
24,2.0816493183326945,2.4761987379348644
25,2.04427462482746,2.4441028209155617
26,1.998164872376956,2.500373920243816
27,1.934198013396384,2.519957485551212
28,1.8751267475337154,2.7060192714364604
29,1.813178171839655,2.574894358381799
30,1.757963528108136,2.6975457888864263
31,1.674694212065949,2.8300035408047672
32,1.6044911243743687,2.7702247936807094
33,1.5432936622276594,2.891779172572754
34,1.4688766932636832,3.2882888628196256
35,1.4124763846992243,3.2093556358520434
36,1.3397434777749775,3.3601445513097508
37,1.2528407055552768,3.8425005414710607
38,1.2000629801395302,3.6429896250156273
39,1.135135816140645,3.9244394375613774
