epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,3.8935445498906054,0.9107152625235586,2.785125638596774,0.39540733304627823,2.4009552618885297,0.5347346069035183,3.5790378186259306,1.8084568746006393,2.4129816489720923,2.375586694141604,0.6412825651302605,0.5633802816901409,0.7441860465116279,0.001
2,2.72968293650131,0.7694302132187506,1.7831267992441224,0.35425185932303377,1.7957569531032018,0.49613490009886235,2.8132545864485667,1.8084568736366826,2.2669023940505366,2.41707685694219,0.6412825651302605,0.5633802816901409,0.7441860465116279,0.001
3,2.584520185732777,0.7475916886265387,1.6675537474393203,0.33874954492094705,1.722660300545294,0.47988428661444116,2.710194135933231,1.8084568733153639,2.2596197263249813,2.2863749352426863,0.6223091976516634,0.5371621621621622,0.7395348837209302,0.001
4,2.5020907085860835,0.73465766321938,1.6015422530572692,0.33178158481969344,1.6292274364563974,0.4675236086479094,2.5976469060481397,1.8084568733153639,2.1952883785946993,2.0926306581882774,0.6666666666666666,0.6037735849056604,0.7441860465116279,0.001
5,2.3865231587237745,0.7168727127528898,1.5051489679639873,0.32900294597258145,1.5437722876065503,0.4635734922802352,2.492431723203942,1.8084568733153639,2.2512925210988746,1.9863051879759426,0.6923076923076923,0.7164179104477612,0.6697674418604651,0.001
6,2.3103603577678093,0.6993173862081975,1.4534361690202493,0.31521364460094276,1.5047725699339916,0.4537046927647449,2.430942323651275,1.8084568736366826,2.118512655525516,2.0703367814220828,0.6846846846846848,0.6637554585152838,0.7069767441860465,0.001
7,2.256911240176692,0.6810865214250158,1.4172256082858679,0.31719824503052907,1.4852750553596372,0.44969291009028967,2.391208024037816,1.8084568736366826,2.245256776758281,2.0732324046266046,0.6666666666666666,0.6307053941908713,0.7069767441860465,0.001
8,2.1861213564551423,0.6676801010122839,1.3595249495416317,0.317832635419388,1.408473678676266,0.446347272299692,2.299327432627305,1.8084568739580016,2.2244360980319207,2.1894065305550465,0.6144814090019569,0.5304054054054054,0.7302325581395349,0.001
9,2.1002855712191435,0.6548297572328716,1.2938114745276315,0.3032886818091503,1.382775757833311,0.43730083887146487,2.2562559261476256,1.8084568739580016,2.2570554715282514,2.0295805404128413,0.6666666666666666,0.6307053941908713,0.7069767441860465,0.001
10,2.02096941593201,0.6345964663754897,1.2418355858229562,0.2890747381509796,1.3078646961890783,0.41787987336958193,2.1514010847096814,1.8084568746006393,2.296690985841571,2.31009971677775,0.6200000000000001,0.543859649122807,0.7209302325581395,0.001
11,1.9284623607470983,0.5980842748099582,1.1872304938231517,0.2862952329077811,1.2570268439475416,0.41480653626578196,2.062514369378514,1.8084568739580016,2.3543710149523385,2.1295902664770656,0.6244897959183673,0.5563636363636364,0.7116279069767442,0.0005
12,1.7373612955252757,0.5570928421463928,1.0408026706176305,0.27893157271201396,1.1300998087520548,0.4042298280485878,1.8893075622316962,1.8084568739580016,2.2886765690826665,2.118585785765532,0.6434426229508197,0.575091575091575,0.7302325581395349,0.0005
13,1.620673028927929,0.5238736826133213,0.964156832656449,0.26528502723598735,1.0699428798696102,0.38651581799405604,1.7870744783280674,1.8084568733153639,2.425213482823333,2.143013381572425,0.6363636363636364,0.5724907063197026,0.7162790697674418,0.0005
14,1.5465473935931842,0.5038451372452502,0.9111088385800467,0.26318682653884684,1.019867948123387,0.3798753094641025,1.7136507432737118,1.8084568733153639,2.557513017860063,2.293361731295316,0.642570281124498,0.5653710247349824,0.7441860465116279,0.0005
15,1.4797471006604217,0.48182469501970915,0.8709155881822591,0.25401365544114796,0.977805768865138,0.37428961160047997,1.6467752745851996,1.8084568746006393,2.5441754179180793,2.316048491033261,0.6252427184466018,0.5366666666666666,0.7488372093023256,0.0005
16,1.4113668980945473,0.4700671932446667,0.8153503813512242,0.2518986539458329,0.9170872490361052,0.3649018488000988,1.569605372344066,1.8084568746006393,2.527944213296525,2.2588396233047114,0.6332046332046333,0.5412541254125413,0.7627906976744186,0.00025
17,1.3141006967128126,0.42434568771454845,0.7709742087238239,0.2375615952471196,0.8658910210563167,0.3511568610719593,1.4658151405519553,1.8084568736366826,2.6865722612550638,2.2639122208495026,0.6491228070175439,0.6141078838174274,0.6883720930232559,0.00025
18,1.2450198783386106,0.4021784849565305,0.7261732638364211,0.23333625901098842,0.8264971719276551,0.34351751192239416,1.4004344117609318,1.8084568733153639,2.759034163225693,2.3855533291387427,0.6363636363636364,0.5951417004048583,0.6837209302325581,0.00025
19,1.2082025426417349,0.38470008318636295,0.7103387228240864,0.2263274713949052,0.7859848724863921,0.3331966628684509,1.3372832816244777,1.8084568736366826,2.8221365332282136,2.425765398698997,0.6276150627615062,0.5703422053231939,0.6976744186046512,0.00025
20,1.172635775692058,0.3813453732796435,0.6786007323676364,0.22537936017198382,0.7710463836829295,0.3303292926270364,1.3175564017899917,1.8084568739580016,2.8122343515771417,2.4124275809028397,0.6382978723404256,0.5882352941176471,0.6976744186046512,0.00025
21,1.1197020213880307,0.3537447507972666,0.6561368670103684,0.2196408139888167,0.7388862446954629,0.32581345459842936,1.2555377216673282,1.8084568739580016,3.0223200263360117,2.5404148795855335,0.6329113924050632,0.5791505791505791,0.6976744186046512,0.000125
22,1.054727364100536,0.33775982702517443,0.6110598732519021,0.21181532764691868,0.7009577629058509,0.31818876610290653,1.1978119810957792,1.8084568733153639,2.7811588675506673,2.488825830166552,0.6290322580645161,0.5551601423487544,0.7255813953488373,0.000125
23,1.0288730421156254,0.33206861616787564,0.5913811417602786,0.21084657122664696,0.6770125521482483,0.3132189858473857,1.1656906649751484,1.8084568733153639,2.92715054895036,2.5029915857186538,0.6348547717842322,0.5730337078651685,0.7116279069767442,0.000125
24,1.0194942257153699,0.3205441276861651,0.5945594637702417,0.20878126988353113,0.6813172696414341,0.30901832762111553,1.156370550474388,1.8084568739580016,2.9814116999788105,2.5538779963058924,0.6297872340425532,0.5803921568627451,0.6883720930232559,0.000125
25,0.9888129038309472,0.3079072298868647,0.5800020882704188,0.20180718179018992,0.6637115203788017,0.29827575172696796,1.1207566193814547,1.8084568746006393,2.9674727846027387,2.533051621881778,0.6439232409381663,0.594488188976378,0.7023255813953488,0.000125
26,0.9879088944823273,0.30714180631778953,0.5752444061628892,0.2110453815151739,0.6591778325263381,0.3095079653989273,1.1210736206599645,1.8084568736366826,2.9717799171283237,2.553855762970094,0.64,0.5846153846153846,0.7069767441860465,6.25e-05
