best_epoch,best_test_loss,distance_weight_bins,distance_weight_max_test,distance_weight_max_train,distance_weight_mean_test,distance_weight_mean_train,distance_weight_scope,distance_weighted_training,feature_mode,final_test_loss,final_unweighted_test_loss,fixed_0_5_fly_accuracy,fixed_0_5_fly_f1,fixed_0_5_fly_false_positive_rate,fixed_0_5_fly_fn,fixed_0_5_fly_fp,fixed_0_5_fly_pr_auc,fixed_0_5_fly_precision,fixed_0_5_fly_recall,fixed_0_5_fly_roc_auc,fixed_0_5_fly_specificity,fixed_0_5_fly_threshold,fixed_0_5_fly_tn,fixed_0_5_fly_tp,fly_accuracy,fly_error_mean_km,fly_f1,fly_false_positive_rate,fly_fn,fly_fp,fly_pr_auc,fly_precision,fly_recall,fly_roc_auc,fly_specificity,fly_threshold,fly_tn,fly_tp,gated_fly_error_mean_km,gated_mean_error_km,gated_median_error_km,gated_migration100_error_mean_km,gated_migration50_error_mean_km,gated_p90_error_km,gated_p95_error_km,gated_stationary_error_mean_km,k,kind,mean_error_km,median_error_km,migration100_error_mean_km,migration50_error_mean_km,model,model_family,n_layers,p90_error_km,p95_error_km,params,pos_weight,raw_pos_weight,runtime_seconds,setup,setup_fly_threshold_km,stationary_error_mean_km,test_fly_rate,test_samples,train_fly_rate,train_samples
4,2.0629074779160903,"[{'min_km': 0.0, 'max_km': 5.0, 'weight': 1.0}, {'min_km': 5.0, 'max_km': 30.0, 'weight': 2.0}, {'min_km': 30.0, 'max_km': 100.0, 'weight': 4.0}, {'min_km': 100.0, 'max_km': None, 'weight': 8.0}]",8.0,8.0,1.6684635877609253,1.8084568977355957,triline_distance_and_direction_losses,True,full,2.0629074779160903,2.1910845237279517,0.898921832884097,0.6445497630331753,0.1006006006006006,16,134,0.7357653803100342,0.5037037037037037,0.8947368421052632,0.9433331357673462,0.8993993993993994,0.5,1198,136,0.9433962264150944,90.8283455886055,0.7181208053691275,0.02927927927927928,45,39,0.7357653803100342,0.7328767123287672,0.7039473684210527,0.9433331357673462,0.9707207207207207,0.8794873257658037,1293,107,95.01882447358426,14.369749037635316,0.7822581243602424,112.20127844119023,100.34370930869339,53.53802739924424,105.34723083088181,5.16655124013964,7,triline_linear_ar,16.731380786518184,3.497830576197577,107.82753081484633,95.54492856880313,triline_linear_ar_full_k7,triline,0,52.90204638586918,100.91663432472382,47460,6.485498108448928,6.485498108448928,21.355180978775024,setup_30km,30.0,8.275871289583295,0.10242587327957153,1484,0.1335916370153427,5936
2,2.4081359522381423,"[{'min_km': 0.0, 'max_km': 5.0, 'weight': 1.0}, {'min_km': 5.0, 'max_km': 30.0, 'weight': 2.0}, {'min_km': 30.0, 'max_km': 100.0, 'weight': 4.0}, {'min_km': 100.0, 'max_km': None, 'weight': 8.0}]",8.0,8.0,1.7082717418670654,1.7702677249908447,triline_distance_and_direction_losses,True,full,2.4081359522381423,2.4781339901060613,0.8877400295420975,0.6292682926829268,0.10954356846473029,20,132,0.7428050923595683,0.4942528735632184,0.8657718120805369,0.9448828984377176,0.8904564315352697,0.5,1073,129,0.9379615952732644,95.14966571336086,0.7307692307692307,0.04066390041493776,35,49,0.7428050923595683,0.6993865030674846,0.7651006711409396,0.9448828984377176,0.9593360995850623,0.8271298789978028,1156,114,96.80992616250235,16.26559368536108,0.7989740346881319,119.24324172678043,101.99073746580235,57.49333439864962,110.50835337471898,6.306170001465603,14,triline_linear_ar,18.616157685711656,3.9682823000011496,117.93054057095578,99.88302404431313,triline_linear_ar_full_k14,triline,0,54.315071023891,108.83326499152508,63588,6.836468885672938,6.836468885672938,16.446853160858154,setup_30km,30.0,9.152678269844658,0.11004431545734406,1354,0.1276084929704666,5415
3,2.8580253512052862,"[{'min_km': 0.0, 'max_km': 5.0, 'weight': 1.0}, {'min_km': 5.0, 'max_km': 30.0, 'weight': 2.0}, {'min_km': 30.0, 'max_km': 100.0, 'weight': 4.0}, {'min_km': 100.0, 'max_km': None, 'weight': 8.0}]",8.0,8.0,1.7319778203964233,1.7021719217300415,triline_distance_and_direction_losses,True,full,2.8580253512052862,2.8709295069223852,0.878003696857671,0.6,0.11630321910695743,20,112,0.6626874945172829,0.46919431279620855,0.8319327731092437,0.906891105351798,0.8836967808930426,0.5,851,99,0.9186691312384473,100.22876632162436,0.6666666666666667,0.059190031152647975,31,57,0.6626874945172829,0.6068965517241379,0.7394957983193278,0.906891105351798,0.940809968847352,0.7489635804668069,906,88,101.51144198174767,17.206042184571892,0.9584076172497416,118.00396766072483,105.96972776875603,60.5854411907317,108.02788773976013,6.788240963529406,30,triline_linear_ar,19.385097556921963,4.396299746050192,117.40216742288138,104.5218238812034,triline_linear_ar_full_k30,triline,0,58.9545298894037,106.07728108387596,100452,7.656,7.656,15.529125213623047,setup_30km,30.0,9.395069952561023,0.10998151451349258,1082,0.11552680283784866,4328
7,2.827303251805896,"[{'min_km': 0.0, 'max_km': 5.0, 'weight': 1.0}, {'min_km': 5.0, 'max_km': 30.0, 'weight': 2.0}, {'min_km': 30.0, 'max_km': 100.0, 'weight': 4.0}, {'min_km': 100.0, 'max_km': None, 'weight': 8.0}]",8.0,8.0,1.7319778203964233,1.7021719217300415,triline_distance_and_direction_losses,True,delta,2.827303251805896,2.7972184276404533,0.8872458410351202,0.6064516129032257,0.10072689511941849,25,97,0.6709275800932624,0.49214659685863876,0.7899159663865546,0.8947267380472438,0.8992731048805815,0.5,866,94,0.9288354898336414,103.67806011688745,0.6666666666666667,0.036344755970924195,42,35,0.6709275800932624,0.6875,0.6470588235294118,0.8947267380472438,0.9636552440290758,0.8203048273542664,928,77,106.66018333593185,17.35918675108631,0.8877938092334153,123.86133255046468,112.36589731041471,66.90735107361981,112.82176819091494,6.324068793042053,30,triline_linear_ar,19.89046398831775,5.175628563109205,120.74861051912124,109.27762813498957,triline_linear_ar_delta_k30,triline,0,65.59057141518889,110.85974994314488,39012,7.656,7.656,17.884090662002563,setup_30km,30.0,9.536648890394806,0.10998151451349258,1082,0.11552680283784866,4328
9,2.122807622919828,"[{'min_km': 0.0, 'max_km': 5.0, 'weight': 1.0}, {'min_km': 5.0, 'max_km': 30.0, 'weight': 2.0}, {'min_km': 30.0, 'max_km': 100.0, 'weight': 4.0}, {'min_km': 100.0, 'max_km': None, 'weight': 8.0}]",8.0,8.0,1.6684635877609253,1.8084568977355957,triline_distance_and_direction_losses,True,full,2.122807622919828,2.0525504122525855,0.889487870619946,0.6597510373443983,0.0851063829787234,56,108,0.7029171410557336,0.5955056179775281,0.7395348837209302,0.89102571151062,0.9148936170212766,0.5,1161,159,0.921832884097035,68.2471654743507,0.7025641025641025,0.029944838455476755,78,38,0.7029171410557336,0.7828571428571428,0.6372093023255814,0.89102571151062,0.9700551615445232,0.8384315947815775,1231,137,69.18439369307751,13.084461204707775,0.8078201806387191,121.61312526882696,93.059325080548,47.27158785173841,77.59500147586654,3.5797445104607375,7,triline_transformer,14.430927865716816,2.2092823666344,120.46703727767878,91.27617091340227,triline_transformer_2l_k7,triline,2,46.91271606239664,77.08240018271988,426118,4.207017543859649,4.207017543859649,38.15095663070679,setup_10km,10.0,5.313125591598393,0.14487870037555695,1484,0.19204851984977722,5936
13,2.230964875467771,"[{'min_km': 0.0, 'max_km': 5.0, 'weight': 1.0}, {'min_km': 5.0, 'max_km': 30.0, 'weight': 2.0}, {'min_km': 30.0, 'max_km': 100.0, 'weight': 4.0}, {'min_km': 100.0, 'max_km': None, 'weight': 8.0}]",8.0,8.0,1.7082717418670654,1.7702677249908447,triline_distance_and_direction_losses,True,full,2.230964875467771,2.257270772488818,0.8862629246676514,0.6681034482758621,0.08653846153846154,55,99,0.7006085063528017,0.610236220472441,0.7380952380952381,0.8880203130203131,0.9134615384615384,0.5,1045,155,0.914327917282127,66.7174602033225,0.6898395721925134,0.030594405594405596,81,35,0.7006085063528017,0.7865853658536586,0.6142857142857143,0.8880203130203131,0.9694055944055944,0.7982276235520839,1109,129,67.72126876342277,13.8138588928048,0.8082727182331646,109.47591682321486,87.16645907413746,51.486250622697945,86.27335938498268,3.918267920051502,14,triline_transformer,15.33197243469978,2.9592824862677314,109.2728758190824,86.16161101195463,triline_transformer_2l_k14,triline,2,50.71651628300058,85.7879791260544,427014,4.345508390918065,4.345508390918065,41.45603036880493,setup_10km,10.0,5.8993217079421125,0.15509600937366486,1354,0.18707294762134552,5415
5,2.4012730280264467,"[{'min_km': 0.0, 'max_km': 5.0, 'weight': 1.0}, {'min_km': 5.0, 'max_km': 30.0, 'weight': 2.0}, {'min_km': 30.0, 'max_km': 100.0, 'weight': 4.0}, {'min_km': 100.0, 'max_km': None, 'weight': 8.0}]",8.0,8.0,1.7319778203964233,1.7021719217300415,triline_distance_and_direction_losses,True,full,2.4012730280264467,2.5481907457609054,0.8687615526802218,0.6321243523316061,0.10307017543859649,48,94,0.7058451231955507,0.5648148148148148,0.7176470588235294,0.8674471104231165,0.8969298245614035,0.5,818,122,0.911275415896488,69.14272539039163,0.6883116883116883,0.03508771929824561,64,32,0.7058451231955507,0.7681159420289855,0.6235294117647059,0.8674471104231165,0.9649122807017544,0.8147692316770554,880,106,70.2818452064756,15.279722962899692,0.901845820139392,100.78698277666841,87.9913971262926,61.269546989740086,103.09902921640861,5.027134386794533,30,triline_transformer,16.918763879034092,3.0661108021835863,100.61461271362397,86.6524901890448,triline_transformer_2l_k30,triline,2,59.530217572196165,103.09902921640861,429062,4.62077922077922,4.62077922077922,26.374526023864746,setup_10km,10.0,7.184034211346832,0.15711645781993866,1082,0.17791128158569336,4328
5,2.3295820552628492,"[{'min_km': 0.0, 'max_km': 5.0, 'weight': 1.0}, {'min_km': 5.0, 'max_km': 30.0, 'weight': 2.0}, {'min_km': 30.0, 'max_km': 100.0, 'weight': 4.0}, {'min_km': 100.0, 'max_km': None, 'weight': 8.0}]",8.0,8.0,1.7319778203964233,1.7021719217300415,triline_distance_and_direction_losses,True,full,2.3295820552628492,2.44803121702508,0.8752310536044362,0.6529562982005142,0.10087719298245613,43,92,0.6955850466739361,0.5799086757990868,0.7470588235294118,0.8666602167182663,0.8991228070175439,0.5,820,127,0.910351201478743,67.334667633282,0.6996904024767803,0.043859649122807015,57,40,0.6955850466739361,0.738562091503268,0.6647058823529411,0.8666602167182663,0.956140350877193,0.7167757413908838,872,113,67.84928235229539,14.770511571343416,0.9216405057608903,106.94997175023288,88.35211743970592,54.77677286850196,94.87858870963225,4.876442456472982,30,triline_transformer,16.263926961192126,3.194266760521253,106.76187879455802,87.83230612604616,triline_transformer_3l_k30,triline,3,54.765053848708604,94.86411771303509,627334,4.62077922077922,4.62077922077922,30.660242795944214,setup_10km,10.0,6.744161704333267,0.15711645781993866,1082,0.17791128158569336,4328
9,2.175108042688704,"[{'min_km': 0.0, 'max_km': 5.0, 'weight': 1.0}, {'min_km': 5.0, 'max_km': 30.0, 'weight': 2.0}, {'min_km': 30.0, 'max_km': 100.0, 'weight': 4.0}, {'min_km': 100.0, 'max_km': None, 'weight': 8.0}]",8.0,8.0,1.6684635877609253,1.8084568977355957,triline_distance_and_direction_losses,True,full,2.175108042688704,2.096826773769451,0.8955525606469003,0.6652267818574514,0.07407407407407407,61,94,0.6778832940104754,0.6209677419354839,0.7162790697674418,0.8791320761632487,0.9259259259259259,0.5,1175,154,0.9211590296495957,67.21671200540254,0.7022900763358778,0.03152088258471237,77,40,0.6778832940104754,0.7752808988764045,0.641860465116279,0.8791320761632487,0.9684791174152876,0.8122731876373291,1229,138,67.88925680196013,12.841156899997097,0.8101464395814337,121.71311740184879,92.5803579141371,45.007588231995825,78.25476477707087,3.514646672320144,7,triline_transformer,14.245541218590756,2.5723687232647263,121.36505084211323,91.8967531062575,triline_transformer_4l_k7,triline,4,45.12024928869803,78.25476477707087,822662,4.207017543859649,4.207017543859649,50.15965270996094,setup_10km,10.0,5.270914174331862,0.14487870037555695,1484,0.19204851984977722,5936
15,2.155695385559623,"[{'min_km': 0.0, 'max_km': 5.0, 'weight': 1.0}, {'min_km': 5.0, 'max_km': 30.0, 'weight': 2.0}, {'min_km': 30.0, 'max_km': 100.0, 'weight': 4.0}, {'min_km': 100.0, 'max_km': None, 'weight': 8.0}]",8.0,8.0,1.7082717418670654,1.7702677249908447,triline_distance_and_direction_losses,True,full,2.155695385559623,2.220427315907781,0.8914327917282127,0.6852248394004282,0.08479020979020979,50,97,0.7471575943836032,0.622568093385214,0.7619047619047619,0.8929320679320679,0.9152097902097902,0.5,1047,160,0.9150664697193501,69.11110819001439,0.7228915662650603,0.04807692307692308,60,55,0.7471575943836032,0.7317073170731707,0.7142857142857143,0.8929320679320679,0.9519230769230769,0.7003177537769079,1089,150,69.42747402300839,14.669992591350779,0.8394816871940518,100.36098634851135,86.60337201012705,57.342876962912186,95.327918773418,4.618357013861182,14,triline_transformer,15.937873448135505,2.8182543555434143,100.27685226535668,86.27986931805965,triline_transformer_4l_k14,triline,4,57.09081132745669,95.327918773418,823558,4.345508390918065,4.345508390918065,68.86479163169861,setup_10km,10.0,6.177052385378019,0.15509600937366486,1354,0.18707294762134552,5415
