direct_final_rollout_error_km_delta_weighted_minus_weather,direct_final_rollout_error_km_improved,direct_final_rollout_error_km_weather,direct_final_rollout_error_km_weighted,direct_mean_rollout_error_km_delta_weighted_minus_weather,direct_mean_rollout_error_km_improved,direct_mean_rollout_error_km_weather,direct_mean_rollout_error_km_weighted,lstm_final_rollout_error_km_delta_weighted_minus_weather,lstm_final_rollout_error_km_improved,lstm_final_rollout_error_km_weather,lstm_final_rollout_error_km_weighted,lstm_mean_rollout_error_km_delta_weighted_minus_weather,lstm_mean_rollout_error_km_improved,lstm_mean_rollout_error_km_weather,lstm_mean_rollout_error_km_weighted,path_id,setup,transformer_final_rollout_error_km_delta_weighted_minus_weather,transformer_final_rollout_error_km_improved,transformer_final_rollout_error_km_weather,transformer_final_rollout_error_km_weighted,transformer_mean_rollout_error_km_delta_weighted_minus_weather,transformer_mean_rollout_error_km_improved,transformer_mean_rollout_error_km_weather,transformer_mean_rollout_error_km_weighted
0.0,False,1617.873391930258,1617.873391930258,0.0,False,863.8949731892053,863.8949731892053,1260.9052147810141,False,91.08243384417686,1351.987648625191,1004.3478198655986,False,103.64364236603828,1107.991462231637,Louis_DER_AU050_eobs_3264__2021__southbound_01,setup_30km,2081.0846431709683,False,78.11461719431696,2159.199260365285,1543.2815683874142,False,78.22320779915508,1621.5047761865692
0.0,False,1025.381066228157,1025.381066228157,0.0,False,621.3239405570038,621.3239405570038,-21.698942275388386,True,51.16012194405312,29.46117966866473,-24.895521394381156,True,37.42287311668901,12.527351722307856,Louis_DER_AU050_eobs_3264__2022__southbound_01,setup_30km,-15.18072226692409,True,44.64190193558882,29.46117966866473,-13.834450141811576,True,26.361801864119432,12.527351722307856
0.0,False,423.8980345096426,423.8980345096426,0.0,False,217.8396946110934,217.8396946110934,288.0449723322547,False,358.16624372128456,646.2112160535393,79.98937539365943,False,237.56940691679057,317.55878231045,Louis_DER_AU050_eobs_3264__2023__southbound_01,setup_30km,145.5937617169535,False,519.3556908241504,664.9494525411039,-53.978775480721424,True,351.13806559331505,297.1592901125936
0.0,False,812.6196360664362,812.6196360664362,0.0,False,589.91800851182,589.91800851182,-150.29710862828745,True,982.569141215448,832.2720325871605,8.657129606860053,False,749.9949398823545,758.6520694892146,Mirabell_plus_DER_AN910_eobs_3907__2019__southbound_01,setup_30km,781.9165379967355,False,1153.399866872782,1935.3164048695176,413.93734629522214,False,921.5216693674756,1335.4590156626978
0.0,False,608.4884409457815,608.4884409457815,0.0,False,306.7856115266948,306.7856115266948,136.80867624436644,False,527.846450478071,664.6551267224374,-204.42554830689448,True,535.5962084483766,331.17066014148213,Mirabell_plus_DER_AN910_eobs_3907__2020__southbound_01,setup_30km,61.33911848241223,False,671.0038233819395,732.3429418643517,-269.11386981032115,True,650.3345142315504,381.2206444212293
0.0,False,1578.4093363792151,1578.4093363792151,0.0,False,866.1096300089075,866.1096300089075,693.8587756114086,False,494.0377226554356,1187.8964982668442,282.5787365457654,False,520.6480452810608,803.2267818268263,Sara_plus_DER_AU017_eobs_3941__2019__southbound_01,setup_30km,2855.8840432822326,False,294.0392399338963,3149.9232832161288,1154.5680994839677,False,446.6296301728722,1601.19772965684
0.0,False,1497.1799354565162,1497.1799354565162,0.0,False,1038.3107682960426,1038.3107682960426,462.5530250910657,False,270.7752900489089,733.3283151399746,296.1886702815711,False,361.16971623012176,657.3583865116929,Sierit_DER_AN858_eobs2561__2020__southbound_01,setup_30km,2830.120201495328,False,145.32017578431172,2975.4403772796395,1924.1746115558706,False,247.34272046655025,2171.5173320224208
0.0,False,748.1621120114199,748.1621120114199,0.0,False,576.5238562460645,576.5238562460645,625.815187241966,False,294.90158262682206,920.716769868788,395.26487374501113,False,294.267875829563,689.5327495745742,Sierit_DER_AN858_eobs2561__2021__southbound_01,setup_30km,2620.883961421118,False,61.53973505313028,2682.423696474248,1190.6366420201539,False,122.38791081929251,1313.0245528394464
0.0,False,399.1744690206479,399.1744690206479,0.0,False,238.0654132880082,238.0654132880082,-216.32832425133734,True,222.9323276664196,6.6040034150822695,-150.91502142233858,True,156.42051250200615,5.505491079667578,Zozu_plus_DER_AL581_eobs2541__2019__southbound_01,setup_30km,-191.33200376382996,True,197.93600717891223,6.6040034150822695,-110.62425126241583,True,116.1297423420834,5.505491079667578
0.0,False,969.2920061518444,969.2920061518444,0.0,False,744.2653230234865,744.2653230234865,1258.56974232816,False,92.21893646819906,1350.788678796359,968.7536931295908,False,176.0019412247473,1144.755634354338,Zozu_plus_DER_AL581_eobs2541__2020__southbound_01,setup_30km,2379.166681158086,False,330.00343712690864,2709.1701182849943,1434.3033564531443,False,350.32810219410675,1784.631458647251
