epoch,train_loss,train_fly_loss,train_movement_class_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,epoch_fly_threshold,epoch_mean_error_km,epoch_migration50_error_mean_km,epoch_stationary_error_mean_km,epoch_gated_mean_error_km,balanced_checkpoint_accepted,balanced_checkpoint_score,balanced_checkpoint_reason,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,3.508124472317349,0.8665290701421444,0.8561585463603552,2.1932025534123425,0.4687063947842128,1.797905013888994,0.5409687534978769,3.148958113636932,1.185099394173635,2.428108967860754,2.253802238448932,0.5426916813850404,14.058135588420354,106.51629235374293,3.8735100589675793,13.128446525334425,False,inf,migration50_not_improved,0.6713286713286714,0.6728971962616822,0.6697674418604651,0.001
2,2.7136312032324286,0.7622867016136807,0.6829232994436897,1.5757475031032717,0.40973236128647694,1.4053058871683084,0.4824136033694378,2.5795302095438912,1.1850993935309972,2.3734710614957577,2.378106400009114,0.7837908686324955,14.92042215238362,88.67896337973785,5.649294300006096,13.452522478265287,False,inf,mean_error_too_high,0.5672131147540984,0.4379746835443038,0.8046511627906977,0.001
3,2.598369064999398,0.7350296032717928,0.6656563172764534,1.4969921211669388,0.3998664722770372,1.343647150016538,0.47139057187699884,2.480786117903306,1.185099394173635,2.2504043354178376,2.1407369731892794,0.7414366289274767,13.84063131359025,93.47899545389733,4.245893800866882,13.114056192014617,False,inf,mean_error_too_high,0.6168958742632613,0.5340136054421769,0.7302325581395349,0.001
4,2.524999240659318,0.7217234969139099,0.6562885340011987,1.4419314684572246,0.39454433458513327,1.3025648561770704,0.4661509073326851,2.4214359300155843,1.1850993938523162,2.1690528135736677,2.048271696522551,0.654773186314851,13.476131129843008,95.74570186200182,3.9061933812115863,12.878583403310094,True,12.878583403310094,accepted,0.6708333333333333,0.6075471698113207,0.7488372093023256,0.001
5,2.446127871618759,0.7014133189566373,0.6475087354446678,1.3903689178816392,0.3849368952515954,1.2480228393868296,0.45419283697225976,2.3384097592849935,1.185099394173635,2.189204504547736,2.0477398200176475,0.6255411630682647,13.310496926825593,99.65603409344175,3.594814242624976,12.709581130803356,True,12.709581130803356,accepted,0.6843267108167771,0.6512605042016807,0.7209302325581395,0.001
6,2.386718660352044,0.6870109212366398,0.6464464568866873,1.3523275132449168,0.37153723249538245,1.2259270958502015,0.44301999498891703,2.2960596389847625,1.1850993935309972,2.1458076794513796,2.017066429246147,0.5843014027737081,13.393550919558827,93.21097093115966,3.864660950314093,12.783248393793654,True,12.783248393793654,accepted,0.6784140969162995,0.6443514644351465,0.7162790697674418,0.001
7,2.324627441216029,0.6658691894011999,0.6372621483558593,1.3126887238893226,0.3735080044867215,1.1959762563602623,0.4443311000448674,2.2433265392992374,1.1850993938523162,2.1582636254817005,2.0117575576041906,0.7939683679537847,13.196644568962123,98.83270779874218,3.5036129938146754,12.588568255234131,True,12.588568255234131,accepted,0.6666666666666666,0.6037735849056604,0.7441860465116279,0.001
8,2.241021072768137,0.6420365273952484,0.6271574598438335,1.2605230043519218,0.3633443565381505,1.1502480198430887,0.428477470765538,2.1633126356531025,1.185099394173635,2.1697192558381113,2.044107822073759,0.8148654398624785,13.473469217376884,94.71356249042627,3.914531180275461,12.732149386492726,True,12.732149386492726,accepted,0.6401673640167365,0.5817490494296578,0.7116279069767442,0.001
9,2.1627498502037277,0.6304768770531503,0.6152601055700503,1.2006155541643622,0.355684771370695,1.1057317130006548,0.4239557200686308,2.102001484513604,1.1850993935309972,2.3704156149429774,2.1198960777241584,0.6603857346298173,13.347985931864283,102.68053535172865,3.2902706573511704,12.867434084873105,True,12.867434084873105,accepted,0.6608695652173913,0.6204081632653061,0.7069767441860465,0.001
10,2.117154525939345,0.6188525530205904,0.6116640068128745,1.177978517552913,0.33481489318721697,1.0859231712683193,0.398167816776471,2.0567756479962496,1.185099394173635,2.2071681337536506,2.091757249318043,0.8046303322259336,13.74335398081754,91.54798125827034,4.261231571880128,12.884914615775157,True,12.884914615775157,accepted,0.6439999999999999,0.5649122807017544,0.7488372093023256,0.001
