fly_threshold,fly_tp,fly_fp,fly_tn,fly_fn,fly_accuracy,fly_precision,fly_recall,fly_specificity,fly_f1,fly_false_positive_rate,fly_roc_auc,fly_pr_auc
0.039939627051353455,215,1269,0,0,0.14487870619946092,0.14487870619946092,1.0,0.0,0.25309005297233667,1.0,0.8774167537156157,0.6951996164015565
0.04456682451069355,215,1263,6,0,0.14892183288409702,0.14546684709066307,1.0,0.004728132387706856,0.2539870053160071,0.9952718676122931,0.8774167537156157,0.6951996164015565
0.04919402197003365,215,1257,12,0,0.15296495956873316,0.14605978260869565,1.0,0.009456264775413711,0.2548903378778898,0.9905437352245863,0.8774167537156157,0.6951996164015565
0.05382121942937374,215,1254,15,0,0.15498652291105122,0.146358066712049,1.0,0.01182033096926714,0.25534441805225655,0.9881796690307328,0.8774167537156157,0.6951996164015565
0.05488705735653639,215,1254,15,0,0.15498652291105122,0.146358066712049,1.0,0.01182033096926714,0.25534441805225655,0.9881796690307328,0.8774167537156157,0.6951996164015565
0.05844841688871384,214,1247,22,1,0.15902964959568733,0.1464750171115674,0.9953488372093023,0.017336485421591805,0.2553699284009547,0.9826635145784082,0.8774167537156157,0.6951996164015565
0.061800403892993926,214,1240,29,1,0.1637466307277628,0.14718019257221457,0.9953488372093023,0.022852639873916468,0.2564409826243259,0.9771473601260835,0.8774167537156157,0.6951996164015565
0.06307561434805393,214,1237,32,1,0.16576819407008087,0.1474844934527912,0.9953488372093023,0.0252167060677699,0.2569027611044418,0.9747832939322301,0.8774167537156157,0.6951996164015565
0.06602904342114925,214,1225,44,1,0.1738544474393531,0.1487143849895761,0.9953488372093023,0.03467297084318361,0.2587666263603386,0.9653270291568163,0.8774167537156157,0.6951996164015565
0.06770281180739403,213,1223,46,2,0.17452830188679244,0.14832869080779945,0.9906976744186047,0.036249014972419225,0.25802543912780135,0.9637509850275807,0.8774167537156157,0.6951996164015565
0.07105094134807587,212,1212,57,3,0.18126684636118598,0.14887640449438203,0.986046511627907,0.04491725768321513,0.2586943258084198,0.9550827423167849,0.8774167537156157,0.6951996164015565
0.07233000926673414,212,1203,66,3,0.18733153638814015,0.14982332155477032,0.986046511627907,0.05200945626477541,0.26012269938650306,0.9479905437352246,0.8774167537156157,0.6951996164015565
0.073094192892313,212,1197,72,3,0.19137466307277629,0.15046132008516677,0.986046511627907,0.05673758865248227,0.2610837438423645,0.9432624113475178,0.8774167537156157,0.6951996164015565
0.07635258793830871,211,1184,85,4,0.19946091644204852,0.15125448028673835,0.9813953488372092,0.06698187549251379,0.26211180124223604,0.9330181245074862,0.8774167537156157,0.6951996164015565
0.07695720672607423,211,1180,89,4,0.20215633423180593,0.15168943206326385,0.9813953488372092,0.07013396375098503,0.2627646326276464,0.929866036249015,0.8774167537156157,0.6951996164015565
0.07855367183685304,210,1170,99,5,0.2082210242587601,0.15217391304347827,0.9767441860465116,0.07801418439716312,0.26332288401253917,0.9219858156028369,0.8774167537156157,0.6951996164015565
0.08158440418541432,210,1156,113,5,0.21765498652291104,0.15373352855051245,0.9767441860465116,0.08904649330181245,0.26565464895635676,0.9109535066981875,0.8774167537156157,0.6951996164015565
0.08165589928627014,210,1155,114,5,0.2183288409703504,0.15384615384615385,0.9767441860465116,0.08983451536643026,0.2658227848101266,0.9101654846335697,0.8774167537156157,0.6951996164015565
0.08452126614749432,210,1140,129,5,0.2284366576819407,0.15555555555555556,0.9767441860465116,0.1016548463356974,0.26837060702875404,0.8983451536643026,0.8774167537156157,0.6951996164015565
0.08621160164475442,210,1126,143,5,0.23787061994609165,0.15718562874251496,0.9767441860465116,0.11268715524034673,0.27079303675048355,0.8873128447596532,0.8774167537156157,0.6951996164015565
0.08627660125494004,210,1125,144,5,0.238544474393531,0.15730337078651685,0.9767441860465116,0.11347517730496454,0.27096774193548384,0.8865248226950354,0.8774167537156157,0.6951996164015565
0.08891817346215249,210,1110,159,5,0.2486522911051213,0.1590909090909091,0.9767441860465116,0.12529550827423167,0.27361563517915305,0.8747044917257684,0.8774167537156157,0.6951996164015565
0.09083879910409451,210,1097,172,5,0.2574123989218329,0.16067329762815608,0.9767441860465116,0.1355397951142632,0.2759526938239159,0.8644602048857368,0.8774167537156157,0.6951996164015565
0.09110033512115479,210,1096,173,5,0.2580862533692722,0.16079632465543645,0.9767441860465116,0.136327817178881,0.27613412228796846,0.863672182821119,0.8774167537156157,0.6951996164015565
0.09423079103231431,210,1081,188,5,0.26819407008086255,0.16266460108443068,0.9767441860465116,0.14814814814814814,0.27888446215139445,0.8518518518518519,0.8774167537156157,0.6951996164015565
0.0954659965634346,210,1075,194,5,0.2722371967654987,0.16342412451361868,0.9767441860465116,0.152876280535855,0.27999999999999997,0.847123719464145,0.8774167537156157,0.6951996164015565
0.09652827113866806,209,1067,202,6,0.27695417789757415,0.16379310344827586,0.9720930232558139,0.15918045705279749,0.28034875922199864,0.8408195429472025,0.8774167537156157,0.6951996164015565
0.09911736845970154,209,1052,217,6,0.28706199460916443,0.16574147501982553,0.9720930232558139,0.17100078802206461,0.28319783197831977,0.8289992119779354,0.8774167537156157,0.6951996164015565
0.1000931940227747,208,1046,223,7,0.29043126684636117,0.16586921850079744,0.9674418604651163,0.17572892040977148,0.2831858407079646,0.8242710795902285,0.8774167537156157,0.6951996164015565
0.10185854017734527,208,1038,231,7,0.29582210242587603,0.16693418940609953,0.9674418604651163,0.18203309692671396,0.28473648186173856,0.817966903073286,0.8774167537156157,0.6951996164015565
0.1047203914821148,208,1027,242,7,0.3032345013477089,0.16842105263157894,0.9674418604651163,0.19070133963750985,0.2868965517241379,0.8092986603624901,0.8774167537156157,0.6951996164015565
0.10508188761770726,207,1024,245,8,0.3045822102425876,0.16815597075548336,0.9627906976744186,0.19306540583136328,0.28630705394190875,0.8069345941686368,0.8774167537156157,0.6951996164015565
0.10755314633250236,206,1011,258,9,0.31266846361185985,0.16926869350862778,0.958139534883721,0.2033096926713948,0.2877094972067039,0.7966903073286052,0.8774167537156157,0.6951996164015565
0.1093475889414549,206,997,272,9,0.3221024258760108,0.171238570241064,0.958139534883721,0.21434200157604413,0.2905500705218618,0.7856579984239559,0.8774167537156157,0.6951996164015565
0.10944831259548664,206,996,273,9,0.3227762803234501,0.1713810316139767,0.958139534883721,0.21513002364066194,0.2907551164431898,0.7848699763593381,0.8774167537156157,0.6951996164015565
0.11280668526887894,206,981,288,9,0.3328840970350404,0.17354675652906487,0.958139534883721,0.22695035460992907,0.2938659058487874,0.7730496453900709,0.8774167537156157,0.6951996164015565
0.11397478640079499,206,976,293,9,0.3362533692722372,0.17428087986463622,0.958139534883721,0.23089046493301812,0.2949176807444524,0.7691095350669819,0.8774167537156157,0.6951996164015565
0.11565696358680726,206,966,303,9,0.34299191374663074,0.1757679180887372,0.958139534883721,0.23877068557919623,0.29704397981254504,0.7612293144208038,0.8774167537156157,0.6951996164015565
0.11806473806500435,206,951,318,9,0.353099730458221,0.1780466724286949,0.958139534883721,0.25059101654846333,0.3002915451895044,0.7494089834515366,0.8774167537156157,0.6951996164015565
0.11860198386013508,206,947,322,9,0.3557951482479784,0.17866435385949697,0.958139534883721,0.25374310480693457,0.30116959064327486,0.7462568951930654,0.8774167537156157,0.6951996164015565
0.12147564537823201,206,936,333,9,0.3632075471698113,0.18038528896672504,0.958139534883721,0.2624113475177305,0.3036109064112012,0.7375886524822695,0.8774167537156157,0.6951996164015565
0.12322918131947518,206,924,345,9,0.37129380053908356,0.18230088495575222,0.958139534883721,0.2718676122931442,0.3063197026022305,0.7281323877068558,0.8774167537156157,0.6951996164015565
0.12400493025779724,206,922,347,9,0.37264150943396224,0.18262411347517732,0.958139534883721,0.27344365642237983,0.3067758749069248,0.7265563435776202,0.8774167537156157,0.6951996164015565
0.1270230934023857,206,907,362,9,0.38274932614555257,0.18508535489667566,0.958139534883721,0.285263987391647,0.3102409638554217,0.7147360126083531,0.8774167537156157,0.6951996164015565
0.12785637877881528,206,905,364,9,0.38409703504043125,0.1854185418541854,0.958139534883721,0.2868400315208826,0.31070889894419307,0.7131599684791174,0.8774167537156157,0.6951996164015565
