const_velocity_final_rollout_error_km,const_velocity_mean_rollout_error_km,direct_final_rollout_error_km,direct_mean_rollout_error_km,direct_model,lat_max,lat_min,lon_max,lon_min,lstm_final_rollout_error_km,lstm_fly_threshold,lstm_mean_rollout_error_km,lstm_model,lstm_rollout_threshold,observed_days,observed_displacement_km,path_copy_index,path_id,path_year,persistence_final_rollout_error_km,persistence_mean_rollout_error_km,records,rollout_steps,setup,source_bird_id,transformer_final_rollout_error_km,transformer_fly_threshold,transformer_mean_rollout_error_km,transformer_model,transformer_rollout_threshold
545.7114109333396,358.09940180587813,48.08164462350689,118.56248731979257,direct_transformer_2l_k7,48.1519085,36.5685474,7.833475,-6.1475794,1591.3154292878326,0.8280894752421045,895.7299029470523,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,61,93.2700142791398,1,Angela_DER_AY470_eobs_4001__2022__southbound_01,2022,1623.3214561824398,929.6814389081828,73,12,setup_10km,Angela / DER AY470 (eobs 4001),898.106315773814,0.8266496497392655,530.2677701759249,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
1002.3008659702691,560.6692514022064,433.8160380315993,373.25427913055063,direct_transformer_2l_k7,48.186889,36.573646,7.7548651,-6.1272018,1010.4482979451984,0.8280894752421045,564.0995347913879,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,30,751.7825525926037,1,Angela_DER_AY470_eobs_4001__2023__southbound_01,2023,1010.4482979451984,564.0995347913879,66,36,setup_10km,Angela / DER AY470 (eobs 4001),1010.4482979451984,0.8266496497392655,564.0995347913879,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
6929.809173723523,3109.9018102269038,1054.7932188427603,730.6942666037996,direct_transformer_2l_k7,47.6932465,37.153416,7.6448794,-6.3756002,781.4172792700296,0.8280894752421045,585.035990449036,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,52,117.55992244280759,1,Ed_plus_AAL16_e-obs_7210__2021__southbound_01,2021,1502.204974242499,1250.3476848495588,117,65,setup_10km,"Ed + (AAL16, e-obs 7210)",457.23798333692196,0.8266496497392655,422.2070244522478,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
15016.928936502958,7276.836339085537,2906.251889208185,1553.5624926222513,direct_transformer_2l_k7,47.1668648,40.16209895,7.5708743,-3.65722925,92.78687709381879,0.8280894752421045,93.8420172633846,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,33,177.8492557794077,1,Europa_DER_A1A26_eobs_4004__2019__southbound_01,2019,999.78754145019,944.2382082791298,114,81,setup_10km,Europa / DER A1A26 (eobs 4004),990.562432716773,0.8266496497392655,801.9602285231481,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
3136.535116159868,1537.6318009538923,1385.204075159017,741.3803023037353,direct_transformer_2l_k7,47.1841832,37.7933722,7.5979627,-4.7490658,490.7064938544086,0.8280894752421045,378.60905023838353,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,30,897.068556959368,1,Europa_DER_A1A26_eobs_4004__2020__southbound_01,2020,546.408675490748,431.71682388896477,70,40,setup_10km,Europa / DER A1A26 (eobs 4004),709.2772039880585,0.8266496497392655,561.932519643115,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
13208.473771464045,6572.798251501954,2165.975940475831,1108.478167636948,direct_transformer_2l_k7,47.17941505,40.13243435,7.4065439,-3.6785956,402.54623806254637,0.8280894752421045,331.05032532228853,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,30,812.7816001605594,1,Europa_DER_A1A26_eobs_4004__2021__southbound_01,2021,402.54623806254637,331.05032532228853,107,77,setup_10km,Europa / DER A1A26 (eobs 4004),628.1448327394627,0.8266496497392655,621.6925359774984,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
15976.214123682856,9200.861916547636,2477.0310219953117,1400.5223779327637,direct_transformer_2l_k7,47.1788117,39.8411549,7.4200194,-4.2708803,273.29091905647164,0.8280894752421045,246.95942625483255,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,48,281.72400597948484,1,Europa_DER_A1A26_eobs_4004__2022__southbound_01,2022,965.8790418742487,881.2399453297867,119,71,setup_10km,Europa / DER A1A26 (eobs 4004),889.5369185576081,0.8266496497392655,712.1722050998973,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
23.652237610373362,18.634462866984677,1340.5092799869046,639.3663398308784,direct_transformer_2l_k7,47.1771678,40.1542867,7.4021174,-3.6455912,10.285667770674586,0.8280894752421045,4.574958756072823,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,30,1174.3215620171952,1,Europa_DER_A1A26_eobs_4004__2023__southbound_01,2023,10.285667770674586,4.574958756072823,98,68,setup_10km,Europa / DER A1A26 (eobs 4004),10.285667770674586,0.8266496497392655,4.574958756072823,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
4158.38577213014,2028.7606914337473,1617.8733919302579,863.8949731892053,direct_transformer_2l_k7,47.92222675,41.64705355,8.6020267,0.9430285,142.5671347000784,0.8280894752421045,142.22200765030502,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,30,739.2551885667646,1,Louis_DER_AU050_eobs_3264__2021__southbound_01,2021,190.8107325405351,190.42559032833765,78,48,setup_10km,Louis / DER AU050 (eobs 3264),974.7278539266157,0.8266496497392655,787.0550844648757,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
34.93579984515639,14.901009908074183,1025.381066228157,621.3239405570038,direct_transformer_2l_k7,47.9113033,41.53766505,8.5728078,0.6143338,29.46117966866473,0.8280894752421045,12.527351722307857,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,30,918.0872223253929,1,Louis_DER_AU050_eobs_3264__2022__southbound_01,2022,29.46117966866473,12.527351722307857,61,31,setup_10km,Louis / DER AU050 (eobs 3264),29.46117966866473,0.8266496497392655,12.527351722307857,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
270.31335295527924,279.05292446837984,423.8980345096426,217.8396946110934,direct_transformer_2l_k7,47.93253095,41.585689900000006,8.5819782,0.6089633,246.1461295860058,0.8280894752421045,157.36423904772988,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,46,51.55545235761921,1,Louis_DER_AU050_eobs_3264__2023__southbound_01,2023,891.2436996715168,617.0258474194706,59,13,setup_10km,Louis / DER AU050 (eobs 3264),283.12594311677606,0.8266496497392655,128.48231795196767,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
1422.6460928288786,523.6755437586186,812.6196360664362,589.91800851182,direct_transformer_2l_k7,47.8112431,34.2576062,8.89145865,-6.580606,245.2699157216356,0.8280894752421045,256.87716937853753,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,83,55.614786674948434,1,Mirabell_plus_DER_AN910_eobs_3907__2019__southbound_01,2019,1925.77232282804,1496.1088755700018,139,56,setup_10km,Mirabell + / DER AN910 (eobs 3907),189.02451890170397,0.8266496497392655,291.3341336754781,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
2258.3434942690683,910.0666937573632,608.4884409457815,306.78561152669477,direct_transformer_2l_k7,47.8120999,38.5332653,8.8864307,-4.36811535,48.643066949421936,0.8280894752421045,141.77243852673055,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,76,213.05029991147262,1,Mirabell_plus_DER_AN910_eobs_3907__2020__southbound_01,2020,1273.057687668923,1051.8196461660764,92,16,setup_10km,Mirabell + / DER AN910 (eobs 3907),129.910753235037,0.8266496497392655,311.8308637929108,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
2170.410561035294,894.7647935277904,1578.4093363792151,866.1096300089075,direct_transformer_2l_k7,49.89955475,41.5241537,8.538199500000001,0.43048175,196.8978035715344,0.8280894752421045,193.53685494356478,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,38,121.1423927728407,1,Sara_plus_DER_AU017_eobs_3941__2019__southbound_01,2019,1009.5723332824965,926.1513503537541,80,42,setup_10km,Sara + / DER AU017 (eobs 3941),1074.8344965219699,0.8266496497392655,703.0397468545733,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
4150.553387658273,1744.169288406533,1497.1799354565162,1038.3107682960426,direct_transformer_2l_k7,47.8074046,41.53495435000001,8.88580825,0.4972057,158.20353755370732,0.8280894752421045,188.35206080655743,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,65,63.08789080416817,1,Sierit_DER_AN858_eobs2561__2020__southbound_01,2020,897.6793414475592,877.8363891002459,139,74,setup_10km,Sierit  / DER AN858 (eobs2561),80.81125706887168,0.8266496497392655,123.76114483908488,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
1886.0217865002203,779.0468764283528,748.1621120114199,576.5238562460645,direct_transformer_2l_k7,47.8109808,41.53828245,8.8902253,0.5537554,172.37738494865462,0.8280894752421045,169.50194847790496,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,31,112.41877922382425,1,Sierit_DER_AN858_eobs2561__2021__southbound_01,2021,844.0610264501253,752.8186210474078,66,35,setup_10km,Sierit  / DER AN858 (eobs2561),197.76801842510207,0.8266496497392655,161.29207193866117,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
715.1709469005762,357.96270973097455,399.1744690206479,238.0654132880082,direct_transformer_2l_k7,47.7542203,41.5365587,9.06452145,0.0522777,6.6040034150822695,0.8280894752421045,5.505491079667578,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,30,955.5466267824416,1,Zozu_plus_DER_AL581_eobs2541__2019__southbound_01,2019,6.6040034150822695,5.505491079667578,145,115,setup_10km,Zozu + / DER AL581 (eobs2541),6.6040034150822695,0.8266496497392655,5.505491079667578,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
3058.6654226807264,1221.3313547327823,969.2920061518445,744.2653230234865,direct_transformer_2l_k7,47.8050238,41.5266963,9.0594015,0.4314196,594.3063599003625,0.8280894752421045,594.7060535148788,"triline_lstm_2l_k7__distance_only (distance weighted, fly-gated)",0.928089,83,70.1236088413661,1,Zozu_plus_DER_AL581_eobs2541__2020__southbound_01,2020,901.4103861683019,774.5059033413545,136,53,setup_10km,Zozu + / DER AL581 (eobs2541),424.66041829967475,0.8266496497392655,391.0764927774165,"triline_transformer_4l_k7__mild_bins (distance weighted, fly-gated)",0.92665
