epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,5.868636618074397,0.9801317721742893,4.639562720010815,0.4978842966774494,2.6841491745009205,0.5436227027288985,3.936092267824562,1.7702677752502738,2.735222059303408,2.6778048687178417,0.6063569682151589,0.47692307692307695,0.8322147651006712,0.001
2,2.6825059366358284,0.7226551764669621,1.8209457369722488,0.2778101014958855,1.7925588503878973,0.32394661952088744,2.6771873197617184,1.7702677746558784,2.4081359522381423,2.4781339901060613,0.6292682926829268,0.4942528735632184,0.8657718120805369,0.001
3,2.324339878614149,0.6395739994055677,1.5574006603475203,0.2547304601275249,1.5703515110033481,0.301136863490331,2.360493935156177,1.7702677744797612,2.5215237897819396,2.449896083448627,0.6527415143603132,0.5341880341880342,0.8389261744966443,0.001
4,2.0773108444495656,0.570055568350319,1.3871256012665598,0.2402593291353431,1.446093561400557,0.28188926357834404,2.157093763175323,1.7702677754924347,2.52347254647462,2.581682984198566,0.5976470588235294,0.4601449275362319,0.8523489932885906,0.001
5,1.8313134323747093,0.4997062674684868,1.2234961437056269,0.21622204702701814,1.3038849906357812,0.25461215189179115,1.9308973371817464,1.7702677748760247,2.4602207088047856,2.3472029740208185,0.6014669926650367,0.47307692307692306,0.825503355704698,0.001
6,1.647821077261385,0.4516275887261467,1.0917549949383583,0.20887698948465885,1.1675597655806185,0.24278871190294773,1.7405817072367293,1.770267774259615,2.4421322208387637,2.284838731391039,0.6404199475065617,0.5258620689655172,0.8187919463087249,0.001
7,1.4796862918804448,0.3823929023544544,1.0030117206186029,0.18856331671924362,1.0829960042089637,0.21946274602402172,1.575120284506709,1.7702677748760247,2.632515728385621,2.6745343528787,0.5650224215246636,0.42424242424242425,0.8456375838926175,0.0005
8,1.257275545035703,0.3149346163123158,0.8579224937620366,0.16883687759480429,0.9606160967413848,0.19774003083906236,1.374420737339629,1.77026777485401,2.591382866948183,2.4943735205088267,0.5694444444444444,0.43462897526501765,0.825503355704698,0.0005
9,1.126119664765461,0.27273778290189427,0.7750639326134326,0.1566358823140022,0.8677809317246258,0.185244699865442,1.2331410636972302,1.7702677749420688,2.643111796991864,2.5121505281597685,0.5794392523364487,0.4444444444444444,0.8322147651006712,0.0005
10,1.0918992459278687,0.2526873342218161,0.7614817116069001,0.1554603811239932,0.8487424694380051,0.1813551811988114,1.1921073893320748,1.7702677742155855,2.6850695895303476,2.4297933497492283,0.5876543209876542,0.46484375,0.7986577181208053,0.0005
