individual_local_identifier,date,temp_2m_celsius,temp_2m_celsius_max,temp_2m_celsius_min,wind_speed_10m,wind_direction_10m,surface_pressure_hpa,mean_sea_level_pressure_hpa,precipitation_mm,cloud_cover,boundary_layer_height,n_weather_points,era5_grid_distance_km_mean,era5_time_diff_hours_max
Angela / DER AY470 (eobs 4001),2020-01-01,9.117584228515625,9.117584,9.117584,1.5250592231750488,64.73666381835938,990.400634765625,1030.9549560546875,0.0,0.0,22.085803985595703,1,7.666956062996414,0.006388888888888889
Angela / DER AY470 (eobs 4001),2020-01-02,10.49413013458252,12.394928,8.077545,0.9464539289474487,287.68157958984375,990.1525268554688,1030.9608154296875,0.0,0.2224048376083374,218.91818237304688,21,7.253108726474174,0.3352777777777778
Angela / DER AY470 (eobs 4001),2020-01-03,9.432836532592773,10.218903,7.799713,1.441543459892273,319.1866455078125,992.0772094726562,1033.116943359375,0.0,0.5688837170600891,366.0420837402344,22,7.125946176511238,0.3397222222222222
Angela / DER AY470 (eobs 4001),2020-01-04,10.515167236328125,12.617096,7.024811,2.5699472427368164,48.59318161010742,990.6866455078125,1031.378173828125,0.0,0.01069488562643528,549.7605590820312,20,7.234581384438064,0.3397222222222222
Angela / DER AY470 (eobs 4001),2020-01-06,6.991607666015625,6.9916077,6.9916077,2.1672627925872803,326.9692687988281,989.427490234375,1030.050048828125,0.0,0.0,32.508323669433594,1,8.063071755199736,0.006388888888888889
Angela / DER AY470 (eobs 4001),2020-01-07,12.19611644744873,14.229645,9.261139,1.0949980020523071,276.2617492675781,990.0209350585938,1030.604248046875,0.0,0.044219970703125,157.1260223388672,21,7.125503488483999,0.33694444444444444
Angela / DER AY470 (eobs 4001),2020-01-08,12.746310234069824,14.57608,9.238922,1.0369439125061035,302.5992431640625,987.4777221679688,1027.8367919921875,0.0,0.01322214212268591,173.19720458984375,19,7.1951979035983875,0.3397222222222222
Angela / DER AY470 (eobs 4001),2020-01-09,10.545806884765625,12.592438,8.499176,1.4260318279266357,265.1328125,986.4337768554688,1026.92431640625,0.0009536743,0.4419097900390625,266.8111877441406,2,7.4203588921796415,0.01138888888888889
Angela / DER AY470 (eobs 4001),2020-01-10,12.247589111328125,12.947662,7.8251038,2.9777419567108154,35.2885856628418,987.18212890625,1027.6336669921875,0.0,0.05036163330078125,1060.9390869140625,12,5.318920379373034,0.3397222222222222
Angela / DER AY470 (eobs 4001),2020-01-11,11.55955982208252,13.053131,8.86441,1.7081433534622192,151.6714630126953,989.7516479492188,1030.45068359375,0.0,0.0,442.8656311035156,3,6.46426420594419,0.3397222222222222
Angela / DER AY470 (eobs 4001),2020-01-12,10.809478759765625,12.88736,8.731598,1.0021989345550537,333.950927734375,989.4024658203125,1030.181640625,0.0,0.015106201171875,307.137939453125,2,6.280241423778071,0.01138888888888889
