epoch,train_loss,train_fly_loss,train_movement_class_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,epoch_fly_threshold,epoch_mean_error_km,epoch_migration50_error_mean_km,epoch_stationary_error_mean_km,epoch_gated_mean_error_km,balanced_checkpoint_accepted,balanced_checkpoint_score,balanced_checkpoint_reason,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,4.319610704951531,0.9310449944994842,0.8413878163558774,2.9776368751680113,0.4011638908373378,2.666471561652952,0.5446976685138404,4.080212320600237,1.8084568746006393,2.986304425165017,3.7217559435296894,0.8410779422149063,20.30896020686123,87.067813840524,11.929999739574752,15.059290019206783,False,inf,mean_error_too_high,0.5335320417287631,0.3925438596491228,0.8325581395348837,0.001
2,3.407582265668802,0.8373191602467848,0.7196925280871739,2.2016019033935836,0.37747618788978804,2.3367559456760993,0.5271504555911709,3.6175734437700875,1.8084568736366826,2.8418270282025606,3.2876599991739277,0.7938385312631726,18.258904324329773,88.98554592348071,9.81972619834682,14.143097710305852,False,inf,mean_error_too_high,0.5321637426900584,0.3880597014925373,0.8465116279069768,0.001
3,3.2073640553456433,0.8074974544607404,0.7010342431357607,2.0436340043486934,0.36194800503170393,2.2089619549779558,0.5111711688761441,3.4473035978178452,1.8084568733153639,2.4371401987307153,2.375810519061641,0.6850159432925284,14.732684750886683,92.14819124982301,5.699155735411107,13.276660063169432,False,inf,mean_error_too_high,0.6095238095238095,0.5161290322580645,0.7441860465116279,0.001
4,2.8421778852406216,0.7714263865889887,0.6745413390773969,1.7210829894176392,0.36206635407039095,1.8197630737027068,0.4998136658392184,3.0097316211124636,1.8084568733153639,2.4851375416604014,2.329431853847041,0.5877459824085236,14.333904277852856,99.89219142561747,4.8810218976546835,12.903556215403436,False,inf,mean_error_too_high,0.676923076923077,0.6416666666666667,0.7162790697674418,0.001
5,2.772038581878991,0.751048256846451,0.6590565316117999,1.6789516474037478,0.35454911708510467,1.6640390938504366,0.49652607325273707,2.828114458171505,1.8084568733153639,2.3239471539654177,2.1944609241022897,0.7272224770858884,14.09121848638539,88.11018395300079,5.113427922108483,12.935698992272089,False,inf,mean_error_too_high,0.6853146853146852,0.6869158878504673,0.6837209302325581,0.001
6,2.66425079541065,0.7348190793451274,0.6472484752174337,1.5967364611651378,0.34176626986249115,1.641518930861892,0.4818228933046449,2.7790615931354123,1.8084568736366826,2.3193267908379074,2.3975754953780264,0.8248112600296735,14.987477584907351,86.55338139714844,6.292566981229373,13.065256942038747,False,inf,mean_error_too_high,0.6582278481012658,0.6023166023166023,0.7255813953488373,0.001
7,2.6245075853044453,0.7318270519737284,0.6485909247655431,1.5545085344031815,0.3520485769224295,1.5915598441969674,0.4874327714552455,2.729251037068123,1.8084568736366826,2.415869774522807,2.251732688708447,0.7398695293813944,14.1936026112997,90.1141361424919,5.1998089718208895,13.142013597237984,False,inf,mean_error_too_high,0.6595289079229123,0.6111111111111112,0.7162790697674418,0.001
8,2.553418519361964,0.7152938511815032,0.640417520087363,1.5057029287127472,0.34463468185974905,1.536342792112551,0.47969194531762055,2.6515870068593808,1.8084568739580016,2.4415681657765433,2.475161207332765,0.857443799264729,15.564620762871284,84.1803107122862,6.735689724886461,13.877734178567552,False,inf,mean_error_too_high,0.6085343228200373,0.5061728395061729,0.7627906976744186,0.001
9,2.5199112500141894,0.7167657032167173,0.6357638593311259,1.4718612891965799,0.3446865636062108,1.5375147399234002,0.4877453521898172,2.657094080814454,1.8084568739580016,2.3448449549970602,2.2749619535358767,0.7276030994206667,14.460011036545973,95.48672663226846,5.325490050905122,13.046463973775166,False,inf,mean_error_too_high,0.6377952755905512,0.552901023890785,0.7534883720930232,0.001
10,2.4564193149782576,0.6916164455388113,0.6313065054281702,1.4383142569637042,0.33732402429105135,1.5000511738810578,0.47039425260615797,2.5846913651314707,1.8084568746006393,2.4062193108376144,2.460340481241437,0.7171096953004599,15.174553017736635,88.52562452494283,6.427532944473379,13.342642977826786,False,inf,mean_error_too_high,0.6183206106870229,0.5242718446601942,0.7534883720930232,0.001
11,2.412019001505767,0.691464307494562,0.6273648592661012,1.3927382407484028,0.3419505143261984,1.4496062585928369,0.4771692263630201,2.5364964034036808,1.8084568739580016,2.4205572155286683,2.653783257116847,0.8049191640689969,16.640270096392957,82.9756075226252,7.86796122218131,14.244459576998452,False,inf,mean_error_too_high,0.6136783733826248,0.50920245398773,0.772093023255814,0.0005
12,2.3218015281337934,0.6673743008281985,0.6133128272876586,1.335224855620906,0.3317482963083889,1.409135749076576,0.4682234901623584,2.463950039562832,1.8084568739580016,2.3850470264002963,2.4805682842943546,0.8108302795886996,15.737332027606726,83.70386827565069,7.005048066272391,14.045102325519954,False,inf,mean_error_too_high,0.6029411764705882,0.49848024316109424,0.7627906976744186,0.0005
13,2.2165657249743727,0.64970827415947,0.6046323059704104,1.2537645679921152,0.32386958815980793,1.3603758061671192,0.45493334772773186,2.3887088289158043,1.8084568733153639,2.3321578027103147,2.2147187023471306,0.7168574101198464,14.259085250799087,87.514704632845,5.386420888475869,13.189729691116026,False,inf,mean_error_too_high,0.6509635974304069,0.6031746031746031,0.7069767441860465,0.0005
14,2.1902940511060853,0.6399489962508415,0.603532071704813,1.2387718415324578,0.3213803422740206,1.3305859965776818,0.45363544301202674,2.348235737281347,1.8084568733153639,2.3720270507740526,2.228239387193459,0.8591173193603754,14.073359574048682,88.37213353689303,5.229628413984322,12.856298865129272,True,12.856298865129272,accepted,0.6581196581196581,0.6086956521739131,0.7162790697674418,0.0005
15,2.1059070015853307,0.6186413601884302,0.5957745720112742,1.1771799176529734,0.3222841093884003,1.3191986405303215,0.45764692191968387,2.3156070988775905,1.8084568746006393,2.342005732245844,2.3299801497446557,0.8266584400553257,14.64078830843624,86.23309017440124,5.925550428480026,13.335987334208845,False,inf,mean_error_too_high,0.6122448979591837,0.5092592592592593,0.7674418604651163,0.0005
16,2.1151077699147143,0.6205149407817347,0.592946320209863,1.1860091268534287,0.32069423083828463,1.2761337982033782,0.45507697423674026,2.272423807180153,1.8084568746006393,2.4312468590440774,2.526841392414268,0.7700703514739871,15.163027751382499,87.90642898611942,6.485820230976049,13.41933785441012,False,inf,mean_error_too_high,0.5981981981981982,0.48823529411764705,0.772093023255814,0.00025
