fly_error_mean_km_delta_weather_minus_noweather,fly_error_mean_km_improved,fly_error_mean_km_noweather,fly_error_mean_km_weather,gated_fly_error_mean_km_delta_weather_minus_noweather,gated_fly_error_mean_km_improved,gated_fly_error_mean_km_noweather,gated_fly_error_mean_km_weather,gated_mean_error_km_delta_weather_minus_noweather,gated_mean_error_km_improved,gated_mean_error_km_noweather,gated_mean_error_km_weather,gated_median_error_km_delta_weather_minus_noweather,gated_median_error_km_improved,gated_median_error_km_noweather,gated_median_error_km_weather,gated_migration50_error_mean_km_delta_weather_minus_noweather,gated_migration50_error_mean_km_improved,gated_migration50_error_mean_km_noweather,gated_migration50_error_mean_km_weather,gated_p90_error_km_delta_weather_minus_noweather,gated_p90_error_km_improved,gated_p90_error_km_noweather,gated_p90_error_km_weather,gated_p95_error_km_delta_weather_minus_noweather,gated_p95_error_km_improved,gated_p95_error_km_noweather,gated_p95_error_km_weather,gated_stationary_error_mean_km_delta_weather_minus_noweather,gated_stationary_error_mean_km_improved,gated_stationary_error_mean_km_noweather,gated_stationary_error_mean_km_weather,k,kind,mean_error_km_delta_weather_minus_noweather,mean_error_km_improved,mean_error_km_noweather,mean_error_km_weather,median_error_km_delta_weather_minus_noweather,median_error_km_improved,median_error_km_noweather,median_error_km_weather,migration50_error_mean_km_delta_weather_minus_noweather,migration50_error_mean_km_improved,migration50_error_mean_km_noweather,migration50_error_mean_km_weather,model,model_family,p90_error_km_delta_weather_minus_noweather,p90_error_km_improved,p90_error_km_noweather,p90_error_km_weather,p95_error_km_delta_weather_minus_noweather,p95_error_km_improved,p95_error_km_noweather,p95_error_km_weather,setup,stationary_error_mean_km_delta_weather_minus_noweather,stationary_error_mean_km_improved,stationary_error_mean_km_noweather,stationary_error_mean_km_weather
0.0,False,94.74983597748766,94.74983597748766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,persistence,0.0,False,16.339407133996552,16.339407133996552,0.0,False,0.8082727182331646,0.8082727182331646,0.0,False,146.62910503452096,146.62910503452096,persistence,baseline,0.0,False,40.923995571751,40.923995571751,1.4210854715202004e-14,False,108.11717038463664,108.11717038463665,setup_10km,0.0,False,1.7234280732580762,1.7234280732580762
0.0,False,92.8596643149508,92.8596643149508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,const_velocity,0.0,False,19.54231281414791,19.54231281414791,0.0,False,2.28170494968953,2.28170494968953,0.0,False,119.9864140083335,119.9864140083335,const_velocity,baseline,0.0,False,61.88703872289553,61.88703872289553,-1.4210854715202004e-14,True,120.5658292818282,120.56582928182819,setup_10km,0.0,False,5.875701240533331,5.875701240533331
-2.8233530929927895,True,81.6590069214127,78.83565382841991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,direct_transformer,-0.8552925979562467,True,15.129838347646832,14.274545749690585,-1.0402857942432453,True,4.433653772919987,3.393367978676742,-3.0874497797443183,True,88.72080222651431,85.63335244676999,direct_transformer_2l_k7,direct,-1.7638359254679656,True,44.47663584329455,42.71279991782659,-8.671146876441654,True,82.40016857141592,73.72902169497426,setup_30km,-0.6307091180421658,True,7.53792121310298,6.907212095060814
-2.2933693131941197,True,80.38281613053682,78.0894468173427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,direct_transformer,3.397119704066368,False,14.60081499020866,17.997934694275028,3.1267479393089954,False,2.56335290494976,5.6901008442587555,-1.6657527120520825,True,85.09153530795776,83.42578259590567,direct_transformer_2l_k14,direct,2.1358931808097594,False,49.73480425806699,51.870697438876746,-1.2531495622578603,True,82.76546827160102,81.51231870934316,setup_30km,4.100756935246288,False,6.4667750151805325,10.56753195042682
1.0222766332742026,False,82.40359372550698,83.42587035878118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,direct_transformer,0.983004769679976,False,15.343035576107887,16.326040345787863,1.4476333315995626,False,3.53403089215289,4.981664223752452,2.014365986121362,False,89.92438621688406,91.93875220300542,direct_transformer_2l_k30,direct,-5.118757850798261,True,51.35651605411333,46.23775820331507,-2.8666674292295085,True,83.52487914736783,80.65821171813832,setup_30km,0.9781518602638695,False,7.056216863980691,8.03436872424456
1.1553579508685203,False,80.83422342721354,81.98958137808206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,direct_mlp_last,-0.19115234920042568,True,14.532650182491784,14.341497833291358,-0.45128685308175154,True,4.156576938495379,3.705290085413627,2.2943303823325465,False,88.16866011395291,90.46299049628546,direct_mlp_last_day_k1,direct,2.7187735198861205,False,38.73759594902693,41.45636946891305,-0.7888625433047451,True,73.49673627621252,72.70787373290777,setup_30km,-0.3396303974506161,True,7.221656578663055,6.882026181212439
2.491592800323815,False,86.12869060430307,88.62028340462689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,direct_mlp_sequence,0.6756685587066436,False,17.91038211453166,18.586050673238304,0.6610681015581452,False,5.314644650435179,5.975712751993324,2.0246342795748262,False,93.88953343404918,95.91416771362401,direct_mlp_sequence_k30,direct,-0.2141768754148501,True,53.71066099234019,53.49648411692534,1.932294256706939,False,89.19467282793559,91.12696708464253,setup_30km,0.4512708590675505,False,9.480497680177772,9.931768539245322
-0.7375027091893713,True,66.14397288310597,65.4064701739166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,direct_transformer,-0.8552925979562467,True,15.129838347646832,14.274545749690585,-1.0402857942432453,True,4.433653772919987,3.393367978676742,-3.0874497797443183,True,88.72080222651431,85.63335244676999,direct_transformer_2l_k7,direct,-1.7638359254679656,True,44.47663584329455,42.71279991782659,-8.671146876441654,True,82.40016857141592,73.72902169497426,setup_10km,-0.8752491196937395,True,6.486781669062345,5.611532549368605
-0.7065965824637743,True,66.07996227904378,65.37336569658001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,direct_transformer,3.397119704066368,False,14.60081499020866,17.997934694275028,3.1267479393089954,False,2.56335290494976,5.6901008442587555,-1.6657527120520825,True,85.09153530795776,83.42578259590567,direct_transformer_2l_k14,direct,2.1358931808097594,False,49.73480425806699,51.870697438876746,-1.2531495622578603,True,82.76546827160102,81.51231870934316,setup_10km,4.1504242671531895,False,5.150971519356059,9.301395786509248
-0.3375290388073182,True,67.07375044011336,66.73622140130604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,direct_transformer,0.983004769679976,False,15.343035576107887,16.326040345787863,1.4476333315995626,False,3.53403089215289,4.981664223752452,2.014365986121362,False,89.92438621688406,91.93875220300542,direct_transformer_2l_k30,direct,-5.118757850798261,True,51.35651605411333,46.23775820331507,-2.8666674292295085,True,83.52487914736783,80.65821171813832,setup_10km,1.2291569050339675,False,5.700248814177044,6.929405719211012
