best_epoch,best_test_loss,feature_mode,final_delta_mse_norm,final_test_loss,fixed_0_5_fly_accuracy,fixed_0_5_fly_f1,fixed_0_5_fly_false_positive_rate,fixed_0_5_fly_fn,fixed_0_5_fly_fp,fixed_0_5_fly_pr_auc,fixed_0_5_fly_precision,fixed_0_5_fly_recall,fixed_0_5_fly_roc_auc,fixed_0_5_fly_specificity,fixed_0_5_fly_threshold,fixed_0_5_fly_tn,fixed_0_5_fly_tp,fly_accuracy,fly_error_mean_km,fly_f1,fly_false_positive_rate,fly_fn,fly_fp,fly_pr_auc,fly_precision,fly_recall,fly_roc_auc,fly_specificity,fly_threshold,fly_tn,fly_tp,gated_fly_error_mean_km,gated_mean_error_km,gated_median_error_km,gated_migration50_error_mean_km,gated_p90_error_km,gated_p95_error_km,gated_stationary_error_mean_km,k,kind,mean_error_km,median_error_km,migration50_error_mean_km,model,model_family,n_layers,p90_error_km,p95_error_km,params,pos_weight,raw_pos_weight,runtime_seconds,setup,setup_fly_threshold_km,stationary_error_mean_km,test_fly_rate,test_samples,train_fly_rate,train_samples
7,1.0118317051396537,,1.0118317051396537,,,,,,,,,,,,,,,,65.4064701739166,,,,,,,,,,,,,,,,,,,,7,direct_transformer,14.274545749690585,3.393367978676742,85.63335244676999,direct_transformer_2l_k7,direct,2,42.71279991782659,73.72902169497426,408964,,,6.251425743103027,setup_10km,10.0,5.611532549368605,0.14487870037555695,1484,0.19204851984977722,5936
5,1.2850584427398275,,1.2850584427398275,,,,,,,,,,,,,,,,65.37336569658001,,,,,,,,,,,,,,,,,,,,14,direct_transformer,17.997934694275028,5.6901008442587555,83.42578259590567,direct_transformer_2l_k14,direct,2,51.870697438876746,81.51231870934316,409860,,,5.8174943923950195,setup_10km,10.0,9.301395786509248,0.15509600937366486,1354,0.18707294762134552,5415
16,1.593415385473678,,1.593415385473678,,,,,,,,,,,,,,,,66.73622140130604,,,,,,,,,,,,,,,,,,,,30,direct_transformer,16.326040345787863,4.981664223752452,91.93875220300542,direct_transformer_2l_k30,direct,2,46.23775820331507,80.65821171813832,411908,,,7.627957105636597,setup_10km,10.0,6.929405719211012,0.15711645781993866,1082,0.17791128158569336,4328
17,0.9930513525216347,,0.9930513525216347,,,,,,,,,,,,,,,,64.51159748980898,,,,,,,,,,,,,,,,,,,,1,direct_mlp_last,14.341497833291358,3.705290085413627,90.46299049628546,direct_mlp_last_day_k1,direct,0,41.45636946891305,72.70787373290777,16226,,,4.265563726425171,setup_10km,10.0,6.028217933622376,0.1421477347612381,1611,0.1946902722120285,6441
3,1.8015617927649987,,1.8015617927649987,,,,,,,,,,,,,,,,71.22722171585409,,,,,,,,,,,,,,,,,,,,30,direct_mlp_sequence,18.586050673238304,5.975712751993324,95.91416771362401,direct_mlp_sequence_k30,direct,0,53.49648411692534,91.12696708464253,83042,,,1.8050389289855957,setup_10km,10.0,8.773551685031418,0.15711645781993866,1082,0.17791128158569336,4328
8,1.6999395632679573,full,,1.6999395632679573,0.9110512129380054,0.6699999999999999,0.08558558558558559,18,114,0.7020999936921682,0.5403225806451613,0.881578947368421,0.9371394420736527,0.9144144144144144,0.5,1218,134,0.9460916442048517,95.11162926022936,0.7468354430379746,0.03453453453453453,34,46,0.7020999936921682,0.7195121951219512,0.7763157894736842,0.9371394420736527,0.9654654654654654,0.8735733433999121,1286,118,95.8188615102419,13.021246533239527,0.8049111122092937,108.45493994042224,37.64401178689472,72.3788529975105,3.572870049377394,7,triline_transformer,13.549866778737258,1.5161320210107774,107.92681077217257,triline_transformer_2l_k7,triline,2,36.48237871926583,72.31724599812188,426118,6.485498108448928,6.485498108448928,10.240387201309204,setup_30km,30.0,4.242518507575996,0.10242587327957153,1484,0.1335916370153427,5936
8,1.834977385564604,full,,1.834977385564604,0.9062038404726735,0.668407310704961,0.08796680497925312,21,106,0.7076830192470496,0.5470085470085471,0.8590604026845637,0.9356484446796067,0.9120331950207469,0.5,1099,128,0.9387001477104875,93.34261202627331,0.7313915857605179,0.03900414937759336,36,47,0.7076830192470496,0.70625,0.7583892617449665,0.9356484446796067,0.9609958506224067,0.7690900009777397,1158,113,94.04178089334624,13.665953716963786,0.7943819467291567,105.39782039094018,40.8284821356872,78.67988192011674,3.7273659582243814,14,triline_transformer,14.188580945556987,1.7028902049009171,104.79755146051737,triline_transformer_2l_k14,triline,2,40.258355217889566,77.84251024700623,427014,6.836468885672938,6.836468885672938,10.14783763885498,setup_30km,30.0,4.401070048439367,0.11004431545734406,1354,0.1276084929704666,5415
10,2.1381409370965305,full,,2.1381409370965305,0.8687615526802218,0.5773809523809524,0.12461059190031153,22,120,0.6748679035685772,0.4470046082949309,0.8151260504201681,0.9043081407017635,0.8753894080996885,0.5,843,97,0.9343807763401109,101.65096468770187,0.7102040816326531,0.040498442367601244,32,39,0.6748679035685772,0.6904761904761905,0.7310924369747899,0.9043081407017635,0.9595015576323987,0.8529075856227427,924,87,102.26116602396873,14.400190185961598,0.8943188355892671,116.36683542829493,42.877630588999835,82.23977067129404,3.543018716882836,30,triline_transformer,15.064154058450226,2.339560026817386,115.71112399004397,triline_transformer_2l_k30,triline,2,42.31787393098227,82.23977067129404,429062,7.656,7.656,9.007070064544678,setup_30km,30.0,4.3644339495395865,0.10998151451349258,1082,0.11552680283784866,4328
13,1.992498783439453,full,,1.992498783439453,0.9149722735674677,0.6827586206896551,0.07476635514018691,20,72,0.7014463663989454,0.5789473684210527,0.8319327731092437,0.9309144218435038,0.9252336448598131,0.5,891,99,0.933456561922366,101.96621759848851,0.7209302325581395,0.04776739356178609,26,46,0.7014463663989454,0.6690647482014388,0.7815126050420168,0.9309144218435038,0.952232606438214,0.7543675117194653,917,93,102.23168151471971,14.444902696173049,0.9216405057608903,115.93229247194408,40.84840754414091,79.65805385044489,3.596899913818896,30,triline_transformer,15.05578836512515,1.9723668340792178,115.74817302840086,triline_transformer_3l_k30,triline,3,40.84840754414091,79.65805385044489,627334,7.656,7.656,10.413731098175049,setup_30km,30.0,4.316078002954603,0.10998151451349258,1082,0.11552680283784866,4328
4,1.7144313719716033,full,,1.7144313719716033,0.9245283018867925,0.6972972972972973,0.06681681681681682,23,89,0.7351221274379119,0.591743119266055,0.8486842105263158,0.9400782361308678,0.9331831831831832,0.5,1243,129,0.9386792452830188,98.49618845821148,0.7331378299120235,0.04804804804804805,27,64,0.7351221274379119,0.6613756613756614,0.8223684210526315,0.9400782361308678,0.9519519519519519,0.6292480649985372,1268,125,98.67659784332182,12.946384151031738,0.8101464395814337,112.55421169139154,35.35771198184863,71.89647676674547,3.163356762722362,7,triline_transformer,13.455684192575623,1.642372342184084,112.37065053314667,triline_transformer_4l_k7,triline,4,35.29578366871238,71.4158301578569,822662,6.485498108448928,6.485498108448928,10.849244117736816,setup_30km,30.0,3.75136238448504,0.10242587327957153,1484,0.1335916370153427,5936
