best_epoch,best_test_loss,feature_mode,final_test_loss,fixed_0_5_fly_accuracy,fixed_0_5_fly_f1,fixed_0_5_fly_false_positive_rate,fixed_0_5_fly_fn,fixed_0_5_fly_fp,fixed_0_5_fly_pr_auc,fixed_0_5_fly_precision,fixed_0_5_fly_recall,fixed_0_5_fly_roc_auc,fixed_0_5_fly_specificity,fixed_0_5_fly_threshold,fixed_0_5_fly_tn,fixed_0_5_fly_tp,fly_accuracy,fly_error_mean_km,fly_f1,fly_false_positive_rate,fly_fn,fly_fp,fly_pr_auc,fly_precision,fly_recall,fly_roc_auc,fly_specificity,fly_threshold,fly_tn,fly_tp,gated_fly_error_mean_km,gated_mean_error_km,gated_median_error_km,gated_migration50_error_mean_km,gated_p90_error_km,gated_p95_error_km,gated_stationary_error_mean_km,k,kind,mean_error_km,median_error_km,migration50_error_mean_km,model,model_family,n_layers,p90_error_km,p95_error_km,params,pos_weight,raw_pos_weight,runtime_seconds,setup,setup_fly_threshold_km,stationary_error_mean_km,test_fly_rate,test_samples,train_fly_rate,train_samples
4,1.6824786920110493,full,1.6824786920110493,0.9076819407008087,0.656641604010025,0.08708708708708708,21,116,0.7368724378178739,0.5303643724696356,0.8618421052631579,0.9457829540066383,0.9129129129129129,0.5,1216,131,0.9433962264150944,89.56041422857827,0.7290322580645161,0.033783783783783786,39,45,0.7368724378178739,0.7151898734177216,0.743421052631579,0.9457829540066383,0.9662162162162162,0.8350838534906507,1287,113,90.68109205833476,12.969060331930288,0.789966667334771,99.55056678746485,38.840652994893404,82.26920902166844,4.101020675463713,7,triline_linear_ar,13.701102336862805,1.9937340036827034,98.37419075250807,triline_linear_ar_full_k7,triline,0,38.14972401742454,81.9964304417685,40292,6.485498108448928,6.485498108448928,4.2093894481658936,setup_30km,30.0,5.044484163033413,0.10242587327957153,1484,0.1335916370153427,5936
3,1.863315011409044,full,1.863315011409044,0.9121122599704579,0.6860158311345645,0.08298755186721991,19,100,0.7396122206998025,0.5652173913043478,0.87248322147651,0.9426717535993762,0.91701244813278,0.5,1105,130,0.9394387001477105,97.75661017640017,0.7320261437908496,0.03734439834024896,37,45,0.7396122206998025,0.7133757961783439,0.7516778523489933,0.9426717535993762,0.9626556016597511,0.8175105136120692,1160,112,98.51548392199814,14.74021532417428,0.7846681751728088,106.24027408068218,47.52294519541891,104.68733124887147,4.381281696725519,14,triline_linear_ar,15.442758694191369,1.9699379013461873,105.49834029180164,triline_linear_ar_full_k14,triline,0,47.09027409253061,104.49186667696829,49252,6.836468885672938,6.836468885672938,4.095538377761841,setup_30km,30.0,5.264531415478413,0.11004431545734406,1354,0.1276084929704666,5415
4,2.173848401596718,full,2.173848401596718,0.8733826247689463,0.5810397553516821,0.11734164070612668,24,113,0.6764128714060894,0.4567307692307692,0.7983193277310925,0.9128860266848173,0.8826583592938733,0.5,850,95,0.9306839186691312,97.97203107872747,0.6696035242290749,0.033229491173416406,43,32,0.6764128714060894,0.7037037037037037,0.6386554621848739,0.9128860266848173,0.9667705088265836,0.9147097728773952,931,76,99.42275979579577,14.186227926106218,0.8852249147361781,111.46907424477614,43.53522796935933,79.31527655355112,3.653364694026197,30,triline_linear_ar,14.87318098864792,2.1237796434879703,109.90887726867527,triline_linear_ar_full_k30,triline,0,41.16464747441762,79.31527655355112,69732,7.656,7.656,3.8196146488189697,setup_30km,30.0,4.604475733487521,0.10998151451349258,1082,0.11552680283784866,4328
7,2.2697902554284624,delta,2.2697902554284624,0.8817005545286506,0.6024844720496895,0.11007268951194185,22,106,0.6751084437785003,0.47783251231527096,0.8151260504201681,0.9028246812743789,0.8899273104880582,0.5,857,97,0.9260628465804066,102.99309747648431,0.6825396825396826,0.04880581516095535,33,47,0.6751084437785003,0.6466165413533834,0.7226890756302521,0.9028246812743789,0.9511941848390446,0.7031080717238365,916,86,103.66164065397557,15.131452323790093,0.9190131128767056,114.64129227070475,46.50089957379532,95.13873596311288,4.191584814660222,30,triline_linear_ar,15.854525929413168,2.3834054431636673,113.92248952827892,triline_linear_ar_delta_k30,triline,0,47.918594016001826,95.13873596311288,39012,7.656,7.656,4.248517990112305,setup_30km,30.0,5.086623526400225,0.10998151451349258,1082,0.11552680283784866,4328
16,1.7890526927063728,full,1.7890526927063728,0.8962264150943396,0.6791666666666666,0.08037825059101655,52,102,0.7330034116261801,0.6150943396226415,0.7581395348837209,0.9056939175692268,0.9196217494089834,0.5,1167,163,0.9231805929919138,74.3458854130005,0.7361111111111112,0.045705279747832936,56,58,0.7330034116261801,0.7327188940092166,0.7395348837209302,0.9056939175692268,0.9542947202521671,0.693608122288715,1211,159,74.4649193913764,12.914047492163354,0.8331209325783898,110.63185680377292,34.41674915140605,72.81225611128744,2.4858067842588594,7,triline_transformer,13.405462879243167,1.4817196380960733,110.51785356969077,triline_transformer_2l_k7,triline,2,33.94625661661394,72.81225611128744,425094,4.207017543859649,4.207017543859649,10.198721408843994,setup_10km,10.0,3.080647398740548,0.14487870037555695,1484,0.19204851984977722,5936
20,1.8774266640932205,full,1.8774266640932205,0.895864106351551,0.6954643628509719,0.08041958041958042,49,92,0.7402037946318079,0.6363636363636364,0.7666666666666667,0.9091242091242092,0.9195804195804196,0.5,1052,161,0.9194977843426884,72.28575111315128,0.7240506329113925,0.03671328671328671,67,42,0.7402037946318079,0.772972972972973,0.680952380952381,0.9091242091242092,0.9632867132867133,0.7609344479814172,1102,143,72.5324139297236,13.500521290756039,0.8078201806387191,105.18996850968693,38.20945541262709,84.41074420765514,2.6642472923441614,14,triline_transformer,14.084151556926875,1.700942203712688,104.98674319541445,triline_transformer_2l_k14,triline,2,38.20945541262709,84.41074420765514,425990,4.345508390918065,4.345508390918065,10.426039934158325,setup_10km,10.0,3.4002914985290364,0.15509600937366486,1354,0.18707294762134552,5415
14,2.085346091917394,full,2.085346091917394,0.9011090573012939,0.7084468664850135,0.07346491228070176,40,67,0.7336964913383751,0.6598984771573604,0.7647058823529411,0.8910668214654284,0.9265350877192983,0.5,845,130,0.9075785582255084,72.76403346621044,0.7175141242937854,0.0625,43,57,0.7336964913383751,0.6902173913043478,0.7470588235294118,0.8910668214654284,0.9375,0.5495258008129894,855,127,72.90632042306012,14.098124544742719,0.9942727567993193,105.95151327961793,41.56811061935454,81.42896130962644,3.1360704884774155,30,triline_transformer,14.571151662065173,1.9276989497976045,105.78347917079087,triline_transformer_2l_k30,triline,2,41.56811061935454,81.42896130962644,428038,4.62077922077922,4.62077922077922,7.273534059524536,setup_10km,10.0,3.723794308222309,0.15711645781993866,1082,0.17791128158569336,4328
14,2.015709945763325,full,2.015709945763325,0.8974121996303143,0.6975476839237057,0.0756578947368421,42,69,0.7361936318032424,0.649746192893401,0.7529411764705882,0.8912216202270382,0.9243421052631579,0.5,843,128,0.9140480591497228,75.67779867645652,0.7207207207207208,0.047149122807017545,50,43,0.7361936318032424,0.7361963190184049,0.7058823529411765,0.8912216202270382,0.9528508771929824,0.6402358893863856,869,120,75.81208223574143,14.155285111558209,0.9216405057608903,112.98803542723874,37.08394448397139,81.13539722504436,2.6622417879714257,30,triline_transformer,14.672917698728078,1.78285773496876,112.84396637220453,triline_transformer_3l_k30,triline,3,37.08394448397139,81.13539722504436,626310,4.62077922077922,4.62077922077922,9.183390617370605,setup_10km,10.0,3.3013938322655414,0.15711645781993866,1082,0.17791128158569336,4328
19,1.796704366843334,full,1.796704366843334,0.9171159029649596,0.7260579064587972,0.05594956658786446,52,71,0.7302379360762885,0.6965811965811965,0.7581395348837209,0.9118184983598145,0.9440504334121356,0.5,1198,163,0.9231805929919138,73.76249819713699,0.7348837209302326,0.04491725768321513,57,57,0.7302379360762885,0.7348837209302326,0.7348837209302326,0.9118184983598145,0.9550827423167849,0.6349646461359225,1212,158,73.96441067935274,12.938265928346935,0.8236148212300373,109.35298800788169,32.27305243127424,76.7970602309698,2.5989269831410646,7,triline_transformer,13.356384417263131,1.5093549469856526,109.18156078856812,triline_transformer_4l_k7,triline,4,32.27305243127424,76.7970602309698,821638,4.207017543859649,4.207017543859649,15.087384700775146,setup_10km,10.0,3.122094060546912,0.14487870037555695,1484,0.19204851984977722,5936
19,1.8657954774543841,full,1.8657954774543841,0.9150664697193501,0.7331786542923433,0.05506993006993007,52,63,0.7431380892241628,0.7149321266968326,0.7523809523809524,0.9101814851814852,0.9449300699300699,0.5,1081,158,0.9202363367799113,74.65540362021055,0.7452830188679245,0.04895104895104895,52,56,0.7431380892241628,0.7383177570093458,0.7523809523809524,0.9101814851814852,0.951048951048951,0.5373519998788833,1088,158,74.6998823541093,13.654927140940911,0.8311606258173447,109.76894607154794,40.822858003003084,74.06586468568565,2.4491224252369217,14,triline_transformer,14.034360294928177,1.3305891957018958,109.69869537067522,triline_transformer_4l_k14,triline,4,40.822858003003084,74.06586468568565,822534,4.345508390918065,4.345508390918065,15.523566484451294,setup_10km,10.0,2.9063715726298414,0.15509600937366486,1354,0.18707294762134552,5415
15,2.0840039856993555,full,2.0840039856993555,0.9057301293900185,0.7134831460674157,0.06469298245614036,43,59,0.7363457147675507,0.6827956989247311,0.7470588235294118,0.8939886480908152,0.9353070175438597,0.5,853,127,0.9186691312384473,73.48595139893368,0.7267080745341615,0.03837719298245614,53,35,0.7363457147675507,0.7697368421052632,0.6882352941176471,0.8939886480908152,0.9616228070175439,0.7034217453002929,877,117,73.68839202914602,14.251520434747997,0.913077646627792,106.65206444647417,45.55193178342084,82.29822997935717,3.1722790191255643,30,triline_transformer,14.733686863479383,1.7156647451322442,106.37714164871667,triline_transformer_4l_k30,triline,4,45.373922203432514,82.29822997935717,824582,4.62077922077922,4.62077922077922,12.691924571990967,setup_10km,10.0,3.7820586057740804,0.15711645781993866,1082,0.17791128158569336,4328
12,1.7624960614021898,full,1.7624960614021898,0.9144204851752021,0.7133182844243794,0.055161544523246654,57,70,0.7478845963206806,0.6929824561403509,0.7348837209302326,0.9158429087177232,0.9448384554767534,0.5,1199,158,0.9258760107816711,68.48387032904147,0.7277227722772276,0.03309692671394799,68,42,0.7478845963206806,0.7777777777777778,0.6837209302325581,0.9158429087177232,0.966903073286052,0.6968999068415724,1227,147,68.77257019100541,12.306942978709351,0.8088853930284174,97.92452799224768,37.93583178728652,71.07631085821582,2.7402685495181323,7,triline_lstm,12.731134810303812,1.446936932568705,97.5540096493062,triline_lstm_2l_k7,triline,2,37.556553370679545,70.31740893187536,291846,4.207017543859649,4.207017543859649,6.650920629501343,setup_10km,10.0,3.2852418737170543,0.14487870037555695,1484,0.19204851984977722,5936
14,1.83328296303573,full,1.83328296303573,0.8973412112259971,0.6984815618221258,0.07867132867132867,49,90,0.748527267934598,0.6414342629482072,0.7666666666666667,0.906010656010656,0.9213286713286714,0.5,1054,161,0.9224519940915805,71.43205929726253,0.7314578005115089,0.033216783216783216,67,38,0.748527267934598,0.7900552486187845,0.680952380952381,0.906010656010656,0.9667832167832168,0.7675842576078139,1106,143,71.8308969086322,13.27281195033223,0.8078201806387191,103.93646429760365,41.17559777842184,79.09962861776705,2.5235131380568845,14,triline_lstm,13.777337418544182,1.5649851430972497,103.61350257746109,triline_lstm_2l_k14,triline,2,41.010610562122594,79.09962861776705,291846,4.345508390918065,4.345508390918065,6.474915266036987,setup_10km,10.0,3.1938657450032246,0.15509600937366486,1354,0.18707294762134552,5415
