epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,test_loss,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,2.6677242132474177,0.8486134853114956,1.5352334811454615,0.5677544997829606,2.2879660992534614,0.681784930504755,0.5982028241335045,0.7925170068027211,0.001
2,2.2824222709559185,0.7548927282320749,1.2754615581820559,0.5041359514015337,2.2474415843472157,0.6986410871302957,0.6591251885369532,0.7431972789115646,0.001
3,2.1922525893851392,0.7192402803279038,1.2254786766194228,0.4950672335850903,2.1872159835019724,0.6815476190476191,0.6058201058201058,0.7789115646258503,0.001
4,2.139650474883804,0.7057113405782135,1.194572829034544,0.4787326047432546,2.1968053996197283,0.6419919246298789,0.5311804008908686,0.8112244897959183,0.001
5,2.0654679699207676,0.6756852259758859,1.1567574879832694,0.46605051023081584,2.1973851509620808,0.6560992419021364,0.5515643105446119,0.8095238095238095,0.001
6,2.0116659400216963,0.6618528159400365,1.124041522993137,0.45154322251710394,2.1911344052823774,0.6609442060085838,0.5703703703703704,0.7857142857142857,0.001
7,1.9312120156619845,0.6429209664348055,1.0756360968221648,0.4253099171137397,2.2316773471656752,0.671222475322703,0.6063100137174211,0.7517006802721088,0.001
8,1.8685714689340482,0.6183797246819243,1.0421292771308517,0.41612494155209095,2.216846338810365,0.6652391149179158,0.5731857318573186,0.7925170068027211,0.0005
9,1.7336564072609058,0.5746586455166125,0.9645374770045987,0.3889205681503809,2.324279467752375,0.6437886067261497,0.5397008055235903,0.7976190476190477,0.0005
10,1.6459867871883314,0.5499013871657088,0.9148960026516868,0.36237879248532584,2.357076034955452,0.6671732522796353,0.603021978021978,0.7465986394557823,0.0005
11,1.5899148104207717,0.5274842858639844,0.8865173345118252,0.3518263743006038,2.4027862695097193,0.6432160804020102,0.5565217391304348,0.7619047619047619,0.0005
12,1.519711276266913,0.4966729536951938,0.8535933341870338,0.338889975641098,2.405560556364937,0.6301939058171744,0.5315420560747663,0.7738095238095238,0.0005
13,1.4549292078030371,0.4808999065678788,0.8084382440636568,0.33118213659351176,2.5306132468709186,0.6445916114790287,0.5680933852140078,0.7448979591836735,0.00025
14,1.3417158549621868,0.4391588015972204,0.7504151961125365,0.30428371753666045,2.5791927144571316,0.6421748714180749,0.5653298835705045,0.7431972789115646,0.00025
15,1.2859428990193187,0.41587959391745993,0.7227667910949429,0.29459301614966243,2.654790411697575,0.6334056399132321,0.5509433962264151,0.7448979591836735,0.00025
16,1.243535120968148,0.39807576882293755,0.7029144582419207,0.28508979376635196,2.692392508676447,0.649546827794562,0.5842391304347826,0.7312925170068028,0.00025
17,1.2143363992783849,0.39058765295199466,0.6838084514334066,0.2798806016657109,2.7779613623589827,0.636098981077147,0.5559796437659033,0.7431972789115646,0.00025
18,1.1605336568854214,0.37333002526258124,0.6514755892166623,0.27145606774636477,2.771941811029165,0.6420497362471741,0.5764546684709067,0.7244897959183674,0.000125
19,1.1063635230078237,0.3442279815521546,0.6322650488709589,0.259740985522438,2.8685111341300917,0.6282335550628233,0.5555555555555556,0.7227891156462585,0.000125
20,1.074166343624951,0.3355789706258045,0.6069071088092223,0.26336053651483365,2.919601196160346,0.6281481481481482,0.5564304461942258,0.7210884353741497,0.000125
21,1.0520939867943093,0.3298345884924053,0.5965577512996812,0.2514033015666419,2.974000807920117,0.6283582089552239,0.5598404255319149,0.7159863945578231,0.000125
22,1.0440727638708232,0.32442479322712786,0.5940167849286205,0.2512623806120751,2.9891325505964597,0.628099173553719,0.5625841184387618,0.7108843537414966,0.000125
23,1.0167849504384219,0.3074321237234493,0.5829029373418799,0.2528997771749097,3.025880117357874,0.6298258894776685,0.567530695770805,0.7074829931972789,6.25e-05
24,0.9843359567634238,0.29789363381311934,0.5598345906487215,0.25321546610349177,3.086880717540811,0.6256643887623387,0.5651577503429356,0.7006802721088435,6.25e-05
25,0.9694015695206755,0.29546056648896085,0.5549142548946149,0.23805348532026258,3.107326884942552,0.6269113149847095,0.5694444444444444,0.6972789115646258,6.25e-05
26,0.9609861528260162,0.2942654788632548,0.54613170313262,0.24117793793629,3.149348226792973,0.6259541984732824,0.5678670360110804,0.6972789115646258,6.25e-05
27,0.9601976347708866,0.28919010266839884,0.54747310876431,0.2470688535636649,3.14484870653211,0.622655663915979,0.5570469798657718,0.70578231292517,6.25e-05
28,0.9353147227372903,0.2801747520603157,0.537204085250804,0.2358717685871431,3.179258770737911,0.6325439266615737,0.5742024965325936,0.7040816326530612,3.125e-05
29,0.9286879035961668,0.2795371232776467,0.5300834213049621,0.23813472624343388,3.173442185290752,0.6252838758516276,0.5634379263301501,0.7023809523809523,3.125e-05
30,0.9089032016749056,0.26872019666320507,0.5246752897575333,0.23101543034913025,3.1896286200891972,0.6241457858769932,0.5637860082304527,0.6989795918367347,3.125e-05
31,0.9267546216891405,0.27916816543022416,0.5286298040250856,0.23791330104477243,3.227925762808396,0.6254767353165522,0.5670816044260027,0.6972789115646258,3.125e-05
32,0.9190278911601651,0.27636629993174083,0.526620386051337,0.2320824090857329,3.2145154095866197,0.6259541984732824,0.5678670360110804,0.6972789115646258,3.125e-05
33,0.9242334352831518,0.2775867273411315,0.5295642797587821,0.2341648475168031,3.2247642154342557,0.6266159695817491,0.5667125171939478,0.7006802721088435,1.5625e-05
